|Job Applicants:|Posted:|UG :|experience|job_desc|key_skills|position|salary|Openings:|PG :|Doctorate :
1253|Less than 10|6 days ago|B.Tech/B.E. in Any Specialization|2 - 5 years|"Job description
Greetings for the day from team SDCPL.

As per the ongoing recruitment process towards the opportunities for Full Stack Developer at shillong office , please find below the requirement details:-


Roles and Responsibilities

Strong understanding and hold on working with Core PHP
Excellent command on PHP and MySQL using MVC Architecture
Developing front end website architecture.
Developing back-end website applications.
Experience in developing and managing/maintaining websites including mobile friendly and     responsive websites
Expertise on PHP based framework like: Codeigniter.
Good understanding of open source Content Management Systems
Good Knowledge and relevant work experience in CSS, HTML5, PHP, MySQL, HTML/ XHTML, XML, JavaScript, JQuery and AJAX
Experience of working on REST, SOAP, OAuth and 3rd party API/ Connectors
Additional knowledge in Modern web technologies like Node.JS is a plus.
Perform occasional evaluation of new technologies and methodologies for use within the projects to be developed.
Strong web application documentation, coding and testing experience.
Strong debugging experience with code written by other developers.




RoleSoftware Developer
Industry TypeIT Services & Consulting
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :B.Tech/B.E. in Any Specialization
PG :Any Postgraduate
Key Skills
CSSMySQLJQuery
Html5JavascriptPHPHTMLCore PHPCodeigniter
Skills highlighted with ‘‘ are preferred keyskills"|['CSS', 'MySQL', 'JQuery', 'Html5', 'Javascript', 'PHP', 'HTML', 'Core PHP', 'Codeigniter']|Opening For Full Stock Developer|Not Disclosed|2|Any Postgraduate|
1254|129|2 days ago|B.Tech/B.E. in Computers|2 - 5 years|"Job description
Innofied (innofied.com) is an Award-Winning technology company with a team of 100+ members, & offices in the US, UK, Australia & India.

We are looking for - Sr. Angular JS Developer to join our team.

Full job details: www.innofied.com/career

Required Candidate profile
- Candidate should be well versed with Javascript based technology
- Candidate must have worked on any of the JavaScript frameworks Angular.js.
RoleSoftware Developer
Industry TypeIT Services & Consulting
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :B.Tech/B.E. in Computers
PG :MCA in Computers, M.Tech in Computers, MS/M.Sc(Science) in Computers
Key Skills
AngularjsMean StackAnguFrontend DevelopmentJavascriptNode.JsMongoDBAngular MaterialAngular"|['Angularjs', 'Mean Stack', 'Javascript', 'Node.Js', 'MongoDB']|Sr. Angular JS Developer|₹ 4,00,000 - 7,00,000 P.A.|5|MCA in Computers, M.Tech in Computers, MS/M.Sc(Science) in Computers|
1255|407|3 days ago|B.Tech/B.E. in Any Specialization|2 - 4 years|"Job description
Desired Candidate Profile:
Strong proficiency in JavaScript, including CSS, HTML, manipulation and the JavaScript object model.
Thorough understanding of React.js and its core principles.
Experience with popular React.js workflows.
Familiarity with TDD architecture and Unit testing technologies like Jest & Enzyme
Experience with data structure libraries (e.g., Immutable.js)
Knowledge of isomorphic React is a plus
Familiarity with RESTful APIs
Familiarity with modern front-end build pipelines and tools
Ability to understand business requirements and translate them into technical requirements
A knack for benchmarking and optimization
Familiarity with code versioning tools such as Git.
Knowledge of other JavaScript framework like Angular 6(or 6+) will be added advantage

Other Skills:
Desire and passion to learn new concepts and software
Strong analytical and problem-solving ability
Ability to work independently and in a team environment

Educational Qualification :
BE/B.Tech/MCA


RoleSoftware Developer
Industry TypeIT Services & Consulting
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :B.Tech/B.E. in Any Specialization
PG :MCA in Any Specialization
Key Skills
JavascriptReact.Js
CSSFront EndGITUnit TestingTDDHTMLAngularJest
Skills highlighted with ‘‘ are preferred keyskills"|['Javascript', 'React.Js', 'CSS', 'Front End', 'GIT', 'Unit Testing', 'TDD', 'HTML']|JavaScript Developer with React.JS|Not Disclosed||MCA in Any Specialization|
1256|969|12 days ago||4 - 5 years|"Job description
Obtains profit contribution by managing staff & establishing & accomplishing business objectives. Create guidelines about company policies. Builds company image by collaborating with customers, government bodies & enforcing ethical business practices
RoleManager / Sr Manager - Administration
Industry TypeElectrical Equipment
Functional AreaHR, Recruitment, Administration, IR
Employment TypeFull Time, Permanent
Role CategoryAdministration/Facility Management
Education
PG :MBA/PGDM in HR/Industrial Relations
Key Skills
HR Generalist ActivitiesTalent EngagementOffice AdministrationGeneralisticHR AdministrationGeneral AdministrationAdministration WorkFacility ManagementTalent Acquisition"|['HR Generalist Activities', 'Talent Engagement', 'Office Administration', 'Generalistic', 'HR Administration', 'General Administration', 'Administration Work', 'Facility Management', 'Talent Acquisition']|Senior Administration Officer|₹ 3,00,000 - 5,00,000 P.A.|1|MBA/PGDM in HR/Industrial Relations|
1257|3082|4 days ago|Any Graduate, Graduation Not Required|4 - 8 years|"Job description
Job Details:

Experience : 4 to 8 Years
Job Title: .Netcore Developer
Work Location: Hyderabad
Type: Full Time/Contract

Job Description:

Strong knowledge of .NET Framework Core, MVC, WebAPI, and Angular
Proficient in C#, with a good knowledge of their ecosystems
Strong understanding of object-oriented programming
Strong in problem-solving skills
Skill for writing reusable libraries
Knack for writing clean, readable, and easily maintainable code
Strong understating of requirements and generating Stories
Understanding of fundamental design patterns & principles for building a scalable application
Experience creating database schemas that represent and support business processes
Experience in automated deployment process
Good communication skills and ability to convey thoughts in a clear constructive manner
Desired to have experience in Azure Cloud
RoleSoftware Developer
Industry TypeIT Services & Consulting
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :Any Graduate, Graduation Not Required
PG :Post Graduation Not Required, Any Postgraduate
Doctorate :Doctorate Not Required, Any Doctorate
Key Skills
c#Angularjsasp.net mvc.net framework.NetcoreMVCSQL"|['c#', 'Angularjs', 'asp.net mvc', '.net framework', 'MVC', 'SQL']|.Netcore Developer|Not Disclosed|1|Post Graduation Not Required, Any Postgraduate|Doctorate Not Required, Any Doctorate
1258|90|5 days ago|B.Sc in Any Specialization, BCA in Computers, B.Tech/B.E. in Any Specialization|5 - 10 years|"Job description
Roles and Responsibilities

- Frontend using AngularJS/ReactJS/NodeJS

- Backend using NodeJS (ExpressJS)/Python/Java

- Proficient in NoSQL & SQL databases

- HTML, CSS(Knowledge of web semantics, CSS Pre-processors preferable)

- Should be able to translate design to HTML, CSS, Git

- Mobile app experience using react-native, flutter, etc

- Planning, estimation, requirement analysis, database designing, wireframing, layout design of assigned project and other ongoing projects in team with Project Manager / Developer / Designer.

- Handling coding works or major / complex parts of assigned projects and providing coding help and supervision to team members.

- Maintaining and auditing code / design quality as per set guideline and standards in assigned projects.

- Testing of completed tasks in ongoing projects in team before sending updates to reporting authority/client.

- Remove the technical impediments

- Focusing the team to ensure an on-time delivery of the agreed task.

- Reporting progress to the Project Manager.

- Facilitating code / design reuse.

- Training and mentoring of team members.

- Maintaining skill set matrix of the team.

- People management & Technical management

- Design the overall architecture of the web application.

- Maintain quality and ensure responsiveness of applications.

- Collaborate with the rest of the team to design and launch new features.

- Maintain code integrity and organization.

- Understanding and implementation of security and data protection.

Required Skills :

- Good knowledge of React JS, Node JS, Angular, Flutter, MySQL, Mongo DB and ES6 .

- Must have at least 2 Years- experience in MEAN Stack development/Full Stack Developer.

- Hands on experience in graphic designers and converting designs to visual elements.

- Strong knowledge of back-end programming languages such as Node.js.

- Experience on React.js or Node.js. Should have experience in handling the team of 3-6 people

- Proficient experience using frameworks such as Angular 2/4/6.

- Development experience for both mobile and desktop.

- Database Experience in Mongo DB.

- Experience on HTML5, CSS3 and Bootstrap.

- Good communication skills.
RoleTeam Lead/Technical Lead
Industry TypeIT Services & Consulting
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :B.Sc in Any Specialization, BCA in Computers, B.Tech/B.E. in Any Specialization
PG :Any Postgraduate
Doctorate :Doctorate Not Required
Key Skills
AngularJSJavaAngular 2+MEANFull StackNode.jsExpress.js CSS3HTML5BootstrapFlutterMongoDBReact.jsMEAN Stack developmentPython"|['AngularJS', 'Java', 'MEAN', 'Node.js', 'HTML5', 'Bootstrap', 'MongoDB', 'React.js', 'Python']|Technical Lead - AngularJS/React.js/Node.js|Not Disclosed||Any Postgraduate|Doctorate Not Required
1259|201|5 days ago|Any Graduate|2 - 7 years|"Job description
The ideal candidate should have:
• 2+ years software development experience with Golang.
• Skilled software engineer with experience in multiple compiled languages ( Golang,
NodeJs, Java)
• Excellent foundation in computer science, algorithms, and software design
• Familiarity with PostgreSQL, Elasticsearch, Kafka, CockroachDB and/or Redis
• Comfortable working in a source-controlled environment with a team of developers across
multiple branches
• Excellent spoken and written English communication skills • Computer science degree or equivalent experience
• Test, debug and refine software to produce the required product.
• 4+ years of professional programming and web development experience.
Responsibilities include:
• Collaborate with other developers to create highly functional, reusable code.
• Participate in all phases of the SDLC: from requirements analysis through design,
implementation, debugging, and testing.
• Test, debug and refine software to produce the required product.
• Enhance software to reduce operating time or improve efficiency.
• Good work experience in Web applications UI/UX development
• Git or other code repository available for review
• Good Knowledge about Responsive design and Cross Browser capability
• Good Communication skill
• Experience designing RESTful APIs, specifically for mobile apps
Job Location - Pune
Shift timing - 2.30 pm to 11.30 pm (5 days) Work from home during lockdown.
Shift timing - 6.00 pm to 3 am (5 days) after lockdown

RoleSoftware Developer
Industry TypeIT Services & Consulting
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :Any Graduate
Key Skills
PostgresqlgolangMySQL
JavaGolang developerBackend developerKafkaRedisCockroachDBNodeJsSoftware DevelopmentGITElasticsearchSoftware EngineeringJavascript
Skills highlighted with ‘‘ are preferred keyskills"|['Postgresql', 'MySQL', 'Java', 'Redis', 'Software Development', 'GIT', 'Software Engineering', 'Javascript']|Golang Developer (US Shift)|₹ 7,00,000 - 17,00,000 P.A.|||
1260|18|26 days ago|BCA in Any Specialization, B.Tech/B.E. in Electronics/Telecommunication, Computers|8 - 12 years|"Job description

We require Immediate joiners and till the pandemic situation it will be a work from home and the interviews will be conducted through Telephone/Video Call.

Senior Technical Lead (Full Stack)

Engineering Pune, Maharashtra

Description

We are looking for an Experienced Full Stack Principal Engineer on Cloud (GCP & AWS) to architect, design, develop and implement scalable software solutions. Youll be part of a cross-functional team thats responsible for the full software development life cycle, from conception to deployment. 
As a Full Stack Principal Engineer, you should be adept at working on front-end, API and back-end architectures, design, coding using various languages, evaluation and effective use of different development frameworks including microservices architecture and DB design and third-party libraries. You should also be a team player with a knack for visual design and utility and be familiar with Agile methodologies. This role requires the individual to not only to architect and design solutions following industry best practices, but also develop and implement solutions in GCP and AWS in JavaScript, Python and other languages as decided and standardized for solution development. You will have a good understanding of security practices in application architecture, design and development and will be responsible for implementing secure solutions.

Responsibilities:
Work with development teams and product managers to ideate software solutions.
Develop client-side, API and server-side architecture, based on industry best practices.
Evaluate appropriate frameworks for solution development. Be able to evaluate different frameworks and select the most appropriate framework. . 
Design the solution to address functionality, usability, maintainability, scalability and optimized performance.
Be able to evaluate different architectures and design principles and able to select the most effective solution
Design and Develop the front-end of applications through appealing visual design.
Design and Develop and manage well-functioning databases and applications.
Design and Write effective APIs.
Be able to design effective test strategy and provide guidance on automation techniques.
Test software to ensure responsiveness and efficiency.
Troubleshoot, debug and upgrade software.
Create security and data protection settings.
Build features and applications with a mobile responsive design.
Write technical documentation.
Work with data scientists and analysts to improve software quality, performance and scalability.

Qualifications:
Minimum 8 to 12 years of experience as a software professional with experience in scalable full-stack application architecture, design and development or similar role. 
Degree in Computer Science, or relevant field.
Experience developing web applications, API, microservices and back-end applications.
Familiarity with common stacks.
Knowledge of algorithms for search optimization, efficient DB modeling and data access etc,.
Software, Application, integration and microservices architecture and design experience
Hands-on coding experience
Knowledge of multiple front-end languages and libraries (e.g. HTML/ CSS, JavaScript, XML, jQuery).
Knowledge of multiple back-end languages (e.g. Python) and JavaScript frameworks (e.g. Angular, React, Node.js).
Familiarity with databases (e.g. MySQL, MongoDB), web servers (e.g. Apache) and UI/UX design.
Excellent working knowledge of Public cloud (GCP, AWS) and ability to program and deploy applications to GCP and AWS.
Cloud Native application development skills (Cloud Functions, Pub-Sub etc,.)
Excellent communication and teamwork skills.
Great attention to detail with organizational skills and an analytical mind.

Bonus points if: 
Working experience in the life sciences industry.
Keep abreast of latest trends and developments in technology and cloud computing
Are adaptable to fast-paced, dynamic work environments and shifting demands. 
Are highly collaborative, team-oriented, and an effective communicator
Are scrappy, willing to pitch in where needed.
Have a passion for making a difference in the world
Have the ability to work effectively in a matrix organization.

Please send your updated resume to my mail and also furnish the following details,

Current CTC: 
Expected CTC:
Notice Period:

Thank You,

Regards
Priyadarshini Srinivasan
Sapwood Ventures Pvt. Ltd.
Senior Manager-Team &Key Accounts
Contact:+91 9962599238
RoleTechnical Architect
Industry TypeIT Services & Consulting
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :BCA in Any Specialization, B.Tech/B.E. in Electronics/Telecommunication, Computers
PG :MCA in Computers
Key Skills
CloudJavaScriptMicroservicesPython"|['Cloud', 'JavaScript', 'Microservices', 'Python']|Senior Technical Lead (Full Stack)|Not Disclosed|1|MCA in Computers|
1261|230|26 days ago|Any Graduate|2 - 4 years|"Job description
-Develop Report
-Tables using programming tools/ SQL
-Must have knowledge and experience in one or more
visualization tools such as Chat.js, BI Reports, D3Js, Google
Charts, Grafana, Chartist.js. Polymaps, Flot, HighCharts,
etc.
RoleAnalytics Manager
Industry TypeIT Services & Consulting
Functional AreaAnalytics & Business Intelligence
Employment TypeFull Time, Permanent
Role CategoryAnalytics & BI
Education
UG :Any Graduate
PG :Any Postgraduate
Key Skills
Analysis StudioPower Bigoogle chartsData Visualizationbi reportAnalytics"|['Analysis Studio', 'Power Bi', 'Data Visualization', 'Analytics']|Data Analyst (Visualization Reporting Expert) (Mysuru)|₹ 2,00,000 - 3,00,000 P.A.|4|Any Postgraduate|
1262|100|26 days ago|B.Tech/B.E. in Electronics/Telecommunication, Computers, BCA in Any Specialization|8 - 12 years|"Job description
We require Immediate joiners and till the pandemic situation it will be a work from home and the interviews will be conducted through Telephone/Video Call.

Solutions Architect

Description

Resource requirement:
8+ years of experience in Backend, Frontend Web/Mobile development
Solid working experience in Spring Framework (Boot, MVC, Integration, Cloud, etc.)
Solid working experience in backend technologies like Java, J2ee, SpringBoot, JPA, NodeJS, Web Services or MicroServices architecture
Solid working experience in Angular
Experience with AWS Services like API Gateway, Cloud formation, LAMBDA, Dynamo DB
Strong understanding of Design Patterns
Solid working experience in building Highly Available and Scalable Applications
Strong understanding of Security Concepts and Performance
Solid working and designing experience in REST implementations
Role in Project:
Monitor and evaluate development and design of core application, framework, and POCs
Writes Technical Architecture and solutions
Mentor and Groom Team members
Ensure high quality, high performance, scalable deliverables
Participate in pre-sales with technical solutions and effort estimations
Define, Design and Build innovative reusable solutions

Tools & Technologies:
Technologies
JAVA, Angular, etc.
Skills:
Strong problem-solving skills
Strong analytical skills
Goal-Oriented and a person with a CAN DO attitude
Clean code enthusiast
Helping

Please send your updated resume to my mail and also furnish the following details,

Current CTC: 
Expected CTC:
Notice Period:

Thank You,

Regards
Priyadarshini Srinivasan
Sapwood Ventures Pvt. Ltd.
Senior Manager-Team &Key Accounts
Contact:+91 9962599238

RoleTechnical Architect
Industry TypeMiscellaneous
Functional AreaIT Software - Other
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :B.Tech/B.E. in Electronics/Telecommunication, Computers, BCA in Any Specialization
PG :MCA in Any Specialization
Key Skills
JavaJ2EeMicroservices
RestDesign PatternsSpring FrameworkJPAAWSWeb ServicesTechnical Architecture
Skills highlighted with ‘‘ are preferred keyskills"|['Java', 'J2Ee', 'Microservices', 'Rest', 'Design Patterns', 'Spring Framework', 'JPA', 'AWS', 'Web Services', 'Technical Architecture']|Solution Architect|Not Disclosed|3|MCA in Any Specialization|
1263|Less than 10|26 days ago|B.Tech/B.E. in Computers|2 - 3 years|"Job description
Should have good knowledge in PHP 7, Node js , Mysql, Mongo DB , ReactJS, Angular, Laravel, CakePHP, Codeigniter.

Required Candidate profile
Bachelors degree or higher with 2-3 years of experience.
RoleSoftware Developer
Industry TypeBPO / Call Centre
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :B.Tech/B.E. in Computers
PG :M.Tech in Computers
Key Skills
MySQLPHPCakePHPMongoDBReact.JsLaravelAngularCodeigniter"|['MySQL', 'PHP', 'CakePHP', 'MongoDB', 'React.Js', 'Laravel', 'Codeigniter']|Web Developer|Not Disclosed|2|M.Tech in Computers|
1264|76|26 days ago||2 - 5 years|"Job description
Utilizing .NET to create software solutions. proficiency in C#, VB.NET. Reformulating existing code, Testing your outputs to ensure that they are in excellent working order. Ensuring that outputs, Deploying developments, and monitoring.
RoleSoftware Developer
Industry TypeIT Services & Consulting
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
PG :CA in Any Specialization, CS in Any Specialization
Key Skills
Software DevelopmentSoftware ServicesC#.NetASP.NetDeploymentTechnology SolutionsADO.NET FrameworkSoftware SolutionsTesting"|['Software Development', 'Software Services', 'C#.Net', 'ASP.Net', 'Deployment', 'Technology Solutions', 'ADO', '.NET Framework', 'Software Solutions', 'Testing']|Dot Net Developer|Not Disclosed||CA in Any Specialization, CS in Any Specialization|
1265|291|4 days ago|B.Tech/B.E. in Any Specialization|3 - 4 years|"Job description
Roles and Responsibilities
Review, analyze and evaluate business systems and user needs. Document requirements, define scope and objectives and formulate systems to parallel overall business strategies.
Determine operational objectives by studying business functions; gathering information; evaluating output requirements and formats
Construct workflow charts and diagrams; studying system capabilities; writing specifications
Improve systems by studying current practices; designing modifications
Recommend controls by identifying problems; writing improved procedures
Define project requirements by identifying project milestones, phases and elements; forming project team; establishing project budget
BA should engage in business requirement understanding sessions with stakeholders.
BA should ensure that the business requirements captured is complete.
BA should be able to transform the business requirements into techno-functional documents.
BA should be able to explain the business requirements to the technical team.
BA should be a team player and work with the different roles like Dev/QA to ensure a streamlined delivery happens.


Desired Candidate Profile
Document their processes and use cases
Work with the technical team to develop and test the design and solution
Migrate data from Box into the new solution (One Drive, MS Teams, Share Point etc.)
Work with the business area to help transition them across to the new way of working, arranging for training of the team and  producing user guidance.

Perks and Benefits


RoleBusiness Analyst
Industry TypeIT Services & Consulting
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategorySystem Design/Implementation/ERP/CRM
Education
UG :B.Tech/B.E. in Any Specialization
Key Skills
Use Case AnalysisUse CasesTechno FunctionalBusiness Analysis"|['Use Cases', 'Techno Functional', 'Business Analysis']|Hiring For Sr Business Analyst|Not Disclosed|1||
1266|16|26 days ago|Any Graduate|5 - 10 years|"Job description
Roles and Responsibilities
ASIAPOWER OFFICE TIMING: 12.00 PM TO 5.00 PM (MONDAY TO THURSDAY)

Urgently required for a leading Engineering & Construction Company involved with Refinery / Petrochemical / Oil & Gas Projects in Saudi Arabia.

-Graduate in any field with minimum 5 to 10 years experience in Administration works for Oil & Gas Construction Projects.
-Aramco experience preferred.
-Gulf experience preferred.

Apply Online: www.asiapower.in/jobs

CHENNAI OFFICE:
Asiapower Overseas Employment Services
Flat No 28, Aarti Arcade, 4thfloor
O/no 86, N.no 114,Dr. Radhakrishnan Road,
Mylapore, Chennai – 600004.
Email:chennai@asiapower.co

DELHI OFFICE:
Asiapower Overseas Employment Services
Building No.9, 2nd Floor, Sant Nagar,
Main Road, East of Kailash,
Above Magma Office (Near Vodaphone Store),
New Delhi – 110065.
Email id:delhi@asiapower.co

KOCHI OFFICE:
C/O Jomer Arcade, 3rd Floor,
South Junction, Chittoor Road,
Opp. Girls High School,
Kochi - 682016.
Email:kochi@asiapowerltd.com

VADODARA OFFICE:
C/O, Office No 105, 1st Floor, Imperial Heights,
Akshar Chowk, Old Padra Road,
Vadodara – 390015. Gujarat.
Email:vad@asiapowerltd.com



RoleExecutive/ Sr Executive - Administration
Industry TypeOil & Gas
Functional AreaHR, Recruitment, Administration, IR
Employment TypeFull Time, Permanent
Role CategoryAdministration/Facility Management
Education
UG :Any Graduate
Key Skills
AdministrationAdministratorAramcoIDTimekeepingOil & Gas"|['Administration', 'Administrator', 'Aramco', 'ID', 'Timekeeping', 'Oil & Gas']|Administrators ( General / ID / Timekeeping ) (VR - 659)|Not Disclosed|||
1267|10|26 days ago|Any Graduate|5 - 10 years|"Job description
Roles and Responsibilities
ASIAPOWER OFFICE TIMING: 12.00 PM TO 5.00 PM (MONDAY TO THURSDAY)

Urgently required for a leading Engineering & Construction Company involved with Refinery / Petrochemical / Oil & Gas Projects in Saudi Arabia.

-Graduate in any field with minimum 5 to 10 years experience in Camp Administration works for Oil & Gas Construction Projects.
-Aramco experience preferred.
-Gulf experience preferred.

Apply Online: www.asiapower.in/jobs

CHENNAI OFFICE:
Asiapower Overseas Employment Services
Flat No 28, Aarti Arcade, 4thfloor
O/no 86, N.no 114,Dr. Radhakrishnan Road,
Mylapore, Chennai – 600004.
Email:chennai@asiapower.co

DELHI OFFICE:
Asiapower Overseas Employment Services
Building No.9, 2nd Floor, Sant Nagar,
Main Road, East of Kailash,
Above Magma Office (Near Vodaphone Store),
New Delhi – 110065.
Email id:delhi@asiapower.co

KOCHI OFFICE:
C/O Jomer Arcade, 3rd Floor,
South Junction, Chittoor Road,
Opp. Girls High School,
Kochi - 682016.
Email:kochi@asiapowerltd.com

VADODARA OFFICE:
C/O, Office No 105, 1st Floor, Imperial Heights,
Akshar Chowk, Old Padra Road,
Vadodara – 390015. Gujarat.
Email:vad@asiapowerltd.com



RoleExecutive/ Sr Executive - Administration
Industry TypeOil & Gas
Functional AreaHR, Recruitment, Administration, IR
Employment TypeFull Time, Permanent
Role CategoryAdministration/Facility Management
Education
UG :Any Graduate
Key Skills
Camp AdministratorAramco"|['Aramco']|Camp Administrators (VR - 659)|Not Disclosed|||
1268|3067|4 days ago|B.Tech/B.E. in Any Specialization|2 - 3 years|"Job description
Hi,

Greetings from Bitwise!

We are hiring Manual Web Tester , please find below JD for the same.

Experience- 2-3 years
Notice Period- Immediate to 30 days
Job Description-


Responsibilities
Review and analyze system specifications
Collaborate with stakeholders to develop effective strategies and test plans
Write and execute test cases (manual) and analyze results
Perform Root Cause Analysis
Perform regression testing
Create logs to document testing phases and defects
Report bugs and errors to development teams
Help troubleshoot issues
Conduct post-release/ post-implementation testing
Work with cross-functional teams to ensure quality throughout the software development lifecycle

Requirements
Proven experience as a Quality Assurance Tester or similar role
Experience in QA methodology
Familiarity with Agile frameworks is a plus
Ability to document and troubleshoot errors
Excellent communication skills
Attention to detail
Analytical mind and problem-solving aptitude


RoleTesting Engineer
Industry TypeIT Services & Consulting
Functional AreaIT Software - QA & Testing
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :B.Tech/B.E. in Any Specialization
Key Skills
Regression TestingWeb TechnologiesManual Testing
Root Cause AnalysisProblem SolvingAgileFunctional TestingWeb TestingCommunication
Skills highlighted with ‘‘ are preferred keyskills"|['Regression Testing', 'Web Technologies', 'Manual Testing', 'Root Cause Analysis', 'Problem Solving', 'Agile', 'Functional Testing', 'Web Testing', 'Communication']|Hiring Manual Web Tester|Not Disclosed|||
1269|200|6 days ago|Any Graduate|1 - 3 years|"Job description
Knowledge of HTML, CSS, structure, and semantics.
- Must have knowledge of React 16+ (including Hooks).
- Strong Fundamentals of Redux lifecycle, store and middleware.
- Should be aware of new ES6 features and TypeScript.
- Knowledge of pixel-perfect conversion of PSD into HTML document with the Responsive view.
- Must have knowledge of Javascript & jQuery
- Candidate should have knowledge of UML diagrams
- Candidate must have good knowledge of Data Structure
- Knowledge of CSS Preprocessors like Less, Sass is a plus
- Understanding of version control systems like Git, SVN is a plus
- Candidate can work in team as well as individual
- Candidate must have experience in AngularJs
Required Candidate profile
-Must have experience in ReactJs, Vue.js
-Good working knowledge of HTML, CSS, structure, and semantics.
- Good working Knowledge of pixel-perfect conversion of PSD into HTML document with the Responsive view.
- Experience of CSS Preprocessors like Less, Sass.
- Experience in Javascript & jQuery
- Understanding of version control systems like Git, SVN.
- Good communication & analytical skills
- Candidate must have good knowledge of Data Structure
- Knowledge of PWA (Progressive Web Application) development is a major plus
- Knowledge of hybrid mobile app frameworks like PhoneGap, Ionic, React Native would be a plus.

Note:You can also apply via: https://careers.oodles.io/jobs/362/

RoleGraphic/Web Designer
Industry TypeIT Services & Consulting
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :Any Graduate
PG :Any Postgraduate
Key Skills
CSSHTMLReact.Js
Vue.JsFront EndTypescriptReduxJavascriptPwaJQuery
Skills highlighted with ‘‘ are preferred keyskills"|['CSS', 'HTML', 'React.Js', 'Front End', 'Javascript', 'JQuery']|FrontEnd Developer ReactJs(DM-2876)|Not Disclosed|2|Any Postgraduate|
1270|178|23 days ago|Any Graduate|3 - 8 years|"Job description
Roles and Responsibilities

UI React Developer:

3-9 years of experience JavaScript (ES5, ES6/ESNext), Node.js/npm, React, Redux, Redux Saga, Jest, HTML/CSS/SASS in order to work with technical leads to and produce high-quality code which will be peer-reviewed and integrated into the existing codebase. Unit/integration testing experience with React Testing Library (RTL) is also required in order to ensure code coverage. The developer is expected to collaborate with backend developers and database administrators to ensure consistency through the database, backend, and front-end tiers. The developer also must assist QA group with analyzing, troubleshooting, and rectifying any software defects encountered during testing


Desired Candidate Profile

Candidates who has strong experience in React, Redux & Javascript.

Perks and Benefits


RoleSoftware Developer
Industry TypeIT Services & Consulting
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :Any Graduate
Key Skills
Redux
CSSFront EndEs6HTMLNode.JsCode CoveragereactJest
Skills highlighted with ‘‘ are preferred keyskills"|['CSS', 'Front End', 'HTML', 'Node.Js']|Immediate Opening UI React|₹ 5,00,000 - 14,00,000 P.A.|1||
1271|215|23 days ago|Any Graduate|4 - 9 years|"Job description
Roles and Responsibilities

Role: .Net Angular Developer

Skills:

Asp.net
C#
Web API
Angular 4+ versions








Desired Candidate Profile

Candidates who has good experience in angular version



Perks and Benefits


RoleSoftware Developer
Industry TypeIT Services & Consulting
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :Any Graduate
Key Skills
angular 4Web ApiC#.NetASP.Netangular 10angular 8Angularangular 7angular 6"|['C#.Net', 'ASP.Net']|Dotnet Angular|₹ 5,00,000 - 15,00,000 P.A.|||
