|Job Applicants:|Posted:|UG :|experience|job_desc|key_skills|position|salary|Openings:|PG :|Doctorate :
61|11|7 days ago|Any Graduate|3 - 8 years|"Job description
 
Developing In-depth domain knowledge of E-commerce, Marketplace and Retail.
Understanding of business processes, discussion with key stakeholders gather requirements.
Responsible for doing the Requirements analysis, management and communication.
Elicitation and Documentation of Business and Data Requirements (i.e. SRS FRS)
Model data in order to create reporting infrastructure/dashboards for business process management and data mining.
Conducting deep analysis identify opportunities to improve conversion user experience through data.
Analyze A/B or Multi-Variate Tests and drive fundamental improvements to site experience.
Doing Competitive Analysis and sharing the insights with the stakeholders management.
Representing the company to other business houses/vendors for subscribing their product and services, if needed. Negotiating and getting best to the table.
Data mining and coming up with actionable insights.
Preparing Task details analyze and document functional requirements as per defined business requirements.
Coordination with Development, UI engineering and other functional teams on Requirements Mapping.
Identifying complex fuzzy problems, break it down in smaller parts and implement creative, data-driven solutions.
Responsible for defining, analyzing and communicating key metrics and business trends to the management teams.
Monitor task, status, update work estimates and incorporate new tasks into plan as needed.

Required Competencies:
3+ Years of experience in relevant role.
Must be highly organized, technically-minded and an excellent communicator.
Should be comfortable with handling multiple tasks at the same time, with great care to details and time lines.
Good experience in Reporting Analysis with ability to pin point key business and actionable insights.
Proficiency with Big data.
Exceptional written and verbal communication skills.
Excellent Presentation Skills.
Strong Negotiation Skills.
Hands on: BI tools (Cognos, BO, Pentaho, Qlikview), Statistical tools (R, SAS etc)
Knowledge of using project management tools, i.e JIRA, Freedcamp etc.
Experience in one or more roles in an online ECommerce or online support environments.
Experience in creating and debugging website app tracking.
Experience in analyzing very large, complex, multi-dimensional data sets.
Penchant for business, curiosity about numbers and persistence to work with data to tease out insights.
Technical capabilities: Adobe Analytics or Google Analytics, Test Target or Optimizely, SQL, Excel and Scripting Language.

Required Qualifications:
Should be BE/B.Tech/MBA graduate.
CSBA (Certified Software Business Analyst) or CBAP (Certified Business Analysis Professional) certification would be a plus.
RoleBusiness Analyst
Industry TypeRecruitment / Staffing
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategorySystem Design/Implementation/ERP/CRM
Education
UG :Any Graduate
PG :MBA/PGDM in Marketing
Key Skills
Google AnalyticsSASBusiness analysisCompetitive analysisProject managementCognosDebuggingBusiness process managementData miningSQL"|['Google Analytics', 'SAS', 'Business analysis', 'Competitive analysis', 'Project management', 'Cognos', 'Debugging', 'Business process management', 'Data mining', 'SQL']|Sr. Business Analyst|Not Disclosed|1|MBA/PGDM in Marketing|
62|Less than 10|30+ days ago|Any Graduate|10 - 15 years|"Job description
Job Summary-
We are looking for a Senior PHP developer with 4-7 years of experience. Your primary focus will be the development of all server-side logic, definition, and maintenance of the database, and ensuring high performance and responsiveness to requests from the front-end. You will also be responsible for integrating the front-end elements built by your co-workers into the application. Therefore, Good knowledge of front-end technologies is necessary as well.

Desired skill:
- Must have expertise in Laravel, CodeIgniter, Core PHP & REST API.
- Experience with WordPress would be preferred

- Good to have knowledge of Angular/React/Node.js
- Good understanding of MySQL Databases
- Good knowledge of front-end technologies, such as JavaScript, jQuery, AJAX, HTML5, and CSS3

- Strong Knowledge of Software development life cycle

- Must have knowledge of OOPs Concepts

- Proficient understanding of code versioning tools, such as Git, SVN

- Experience in integrating Payment Gateway and third-party PHP libraries is preferable
- Positive attitude towards work

- Should be an excellent communicator, both in writing and Verbal.

- Should be ready to learn new technologies and take challenges

- Should be an agile and quick problem solver
RoleSoftware Developer
Industry TypeRecruitment / Staffing
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :Any Graduate
PG :Post Graduation Not Required
Key Skills
ERPjQueryMySQLWordpressAgilePHPHealthcareMVCAjaxCSS3"|['ERP', 'jQuery', 'MySQL', 'Wordpress', 'Agile', 'PHP', 'Healthcare', 'MVC', 'Ajax', 'CSS3']|SENIOR PHP DEVELOPER|Not Disclosed|1|Post Graduation Not Required|
63|Less than 10|30+ days ago|Any Graduate|4 - 7 years|"Job description
Primary Responsibilities
15+ years professional software development experience, with 5+ years as Architect or Senior Principal Engineer with ability to architect & design large scale enterprise class platforms & Software-as-a-service on cloud.
Leading Systems/SRE teams technically for large scale product both on-premise and on cloud.
Strong experience in building multi-tenanted platforms on multi-cloud (Platform-as-a-Service), and good understanding of Infrastructure Services (Infrastructure-as-a-Service).
Strong in-depth experience in Linux, Windows OS, Networking & Virtual Servers/hardware and Network Infrastructure management.
Strong experience in designing, implementing DevOps/SRE tools & services and platform for product with large scale traffics.
Experience in Cloud native providers like MS Azure or AWS or Google Cloud or any major Cloud vendors in the market and their services.
Strong experience in technology and architectures, and building secure cloud services with high availability, scale, security, reliability and performance at large scale.
Hands-on in architecting, designing & Coding, developing Proof-of-concepts (POCs), Lead architectural discussions and help team in driving towards right design decisions.
Lead & coach the multiple scrum teams technically and helping them achieve their commitments and objectives across releases/sprints.
Work proactively with scrum teams, product management and other cross functional teams and stakeholders in Product planning and grooming, Backlog defining & Grooming both functional and non-functional aspects.
Ask right questions and make right & timely decisions with respect to team commitments.
Always look for automating the tasks, processes for better efficiency & productivity.
Establish strong working relationship with partner teams across the organization to identify dependencies and align priorities and work
Anticipate challenges, identify risks and recommend mitigations and solutions. Own and drive those solutions.
Required Skills & Abilities
Strong experience with statically typed languages like Java, J2EE, GoLang, Python and Docker, Kubernetes, DevOps/SRE tools & process.
Strong experience in architecting, designing and building multi-tenanted platforms on multi-cloud (Platform-as-a-Service), and good understanding of Infrastructure Services (Infrastructure-as-a-Service).
Hands-on experience in various Operating systems, Virtual environments, Networking, DevOps Tools & process, Infrastructure Automation, CI/CD pipeline design & automation , High Availability, Zero downtime upgrades , etc
Strong hands-on experience in Docker, Kubernetes with administration, architecting, and implementing K8S for large scale & distributed products & services across private & public clouds
Strong experience in Cloud native providers like MS Azure or AWS or Google Cloud or any major Cloud vendors in the market and their services.
Strong in-depth experience in distributed technologies like REST, Micro services , Apache Spark, Apache Kafka , Zookeeper, Kubernetes, Docker is required. Strong experience in Databases like Postgres, Amazon Redshift/Aurora, Google Big Query and in NoSQL (MongoDB or Cassandra).
Experience with CI/CD tools & processes including Cloud native CI/CD services
Experience with dynamic languages like JavaScript, HTML5, React.js/Angular JS.
Strong experience in delivering quality output and coming up with engineering best practices.
Good interpersonal skills with global teams with an ability to communicate effectively across written, verbal and presentation formats to a variety of audiences from engineer to Executives.
Should have solid analytical and problem-solving skills, with ability to think creatively, strategically , and identify and resolve problems.
Experience working cross-functionality and cross-organizationally to align product architectures, designs and other technology related matters.
Strong experience in multi-tasking and handling multiple priorities.
Ability to lead and influence in product architectures & designs, tools & development processes.
Strong understanding & experience in OOPS/SOLID principles.
Qualifications
5+ years of experience as a DevOps/SRE Technical Lead and/or Architect with cloud experience.
Bachelor s Degree in computer science or related field with 15+ years experience; Master s degree with 13+ years experience or equivalent experience.
10+ years experience with a product/technology company.
Fast learner who can pick up new technologies quickly and apply at work.
Superior communication skills (written and verbal)
Great team player with an instinct to get the job done
Innovative and Out-of-the-box thinking abilities
RoleTechnical Architect
Industry TypeHardware & Networking
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :Any Graduate
PG :Post Graduation Not Required
Key Skills
Product managementComputer scienceAutomationLinuxNetworkingCodingScrumOpen sourceAnalyticsPython"|['Product management', 'Computer science', 'Automation', 'Linux', 'Networking', 'Coding', 'Scrum', 'Open source', 'Analytics', 'Python']|Sr PSE|Not Disclosed|1|Post Graduation Not Required|
64|22|30+ days ago|Any Graduate|3 - 7 years|"Job description
Role Summary
Plans, designs, develops and tests software systems or applications for software enhancements and new products including cloud-based or internet-related tools. Most companies should be able to match to a specific software development engineer position.
Key Responsibilities
Exp- 10-15+ year exper
Location-Bangalore
JD:
Roles and responsibilities :
Deploying NFVi Solution for customer under aggressive timelines.
Handling network outages that involves debugging and providing immediate resolutions.
Working closely with customers and onsite teams across the globe.
Raising and tracking issues with other partner vendors.
Skills:
4+ years of experience in the IT/Telecom industry
3+ years of experience working with virtualization technologies (vSphere, Xen, KVM, Red Hat Virtualization, Docker, PowerCLI, or Microsoft Hyper-V) and cloud technologies like OpenStack Platform
Strong working & troubleshooting experience in Linux/CentOS/Ubuntu
Should be conversant with CLI for Openstack modules like NOVA, SWIFT, GLANCE, NEUTRON, HEAT.
Understanding of core networking topology and devices (switches, routers, firewalls, and load balancers)
Experience on Shell Scripting or Python
Experience in Automation Tools like Ansible or Chef or Puppet.
Container technologies Docker, Kubernetes Infrastructure-as-as-Service IaaS products
Ability to explain technical concepts to non-technical audiences
Strong communication and writing skills required.
Should be comfortable to travel.
Qualifications:
BE/BSC/M.Tech/MCA/MBA .
RoleTechnical Support Engineer
Industry TypeElectronic Components / Semiconductors
Functional AreaIT Software - Network Administration, Security
Employment TypeFull Time, Permanent
Role CategoryAdmin/Maintenance/Security/Datawarehousing
Education
UG :Any Graduate
PG :Post Graduation Not Required
Key Skills
UbuntuTelecomKVMLinuxShell scriptingDebuggingmicrosoftTroubleshootingVirtualizationPython"|['Ubuntu', 'Telecom', 'KVM', 'Linux', 'Shell scripting', 'Debugging', 'microsoft', 'Troubleshooting', 'Virtualization', 'Python']|Technical Specialist - Kubernet/MWP TMO NPI|Not Disclosed|1|Post Graduation Not Required|
65|326|30+ days ago|B.Tech/B.E. in Any Specialization|5 - 10 years|"Job description
KEY ACCOUNTABILITIES:
Process Production Management
Take active role in controlling the emergency condition/situation as defined in EMO
Operations of Unit Operations like Evaporators / Centrifuge, / Vacuum pump, /Cooling tower, / filtration systems, /Drying process as per Standard Operating Procedures
Carrying out synthesis reactions like Diazotization, Coupling etc. as per define Standard Operating Procedures
Equipment Operation (handling cleaning).
Troubleshooting of any process deviation and report it to shift chemist and process owner.
Fill the parameters maintained during the shift in prescribed format.
Basic Knowledge of Process / Personnel Safety
Awareness of Emergency Shutdown Procedures
Carry out the operations like opening of manual valves, taking samples etc. by himself as per the steps defined in Standard Operating Procedures
Manage the operations via PLC / Control systems.
Handover the plant to his reliever in operating condition.
Ensuring that the operational discipline program or initiatives are implemented on shop floor and minimum requirements like proper filling of production log sheets are completed.
Handling of hazardous material by himself, by following all safety and process requirements.
KEY REQUIREMENTS:
Education:
ITI trade in AOCP. Work experience as operator in Dyes Manufacturing + 5 Years
Experience:
Relevant Experience in Dyes/Intermediate Manufacturing for 5+ Years
Know-how/skills:
Good awareness on Manufacturing fundamentals
Good understanding on Basic Computer Skills / SAP
KEY COMPETENCIES:
Positive Attitude
Achievement Orientation
Analytical Thinking
Personal Conviction
Team Effectiveness
RoleService/Maintenance Supervisor
Industry TypePetrochemical / Plastics / Rubber
Functional AreaProduction, Manufacturing, Maintenance
Employment TypeFull Time, Permanent
Role CategoryProduction/Manufacturing/Maintenance
Education
UG :B.Tech/B.E. in Any Specialization
PG :Any Postgraduate
Key Skills
Production managementUnit operationsSAPAnalyticalShop floorStandard operating proceduresValvesTroubleshootingOperations"|['Production management', 'Unit operations', 'SAP', 'Analytical', 'Shop floor', 'Standard operating procedures', 'Valves', 'Troubleshooting', 'Operations']|Plant Operator|Not Disclosed|1|Any Postgraduate|
66|Less than 10|30+ days ago|Any Graduate|9 - 14 years|"Job description
Skills:
Full Stack/ Means stack/React JS
Strong Experience in Node.JS
Designing Module
Hands on experience in coding
RoleTravel Agent
Industry TypeIT Services & Consulting
Functional AreaTravel, Tours, Ticketing, Airlines
Employment TypeFull Time, Permanent
Role CategoryTicketing/Travel/Documentation
Education
UG :Any Graduate
PG :Any Postgraduate
Key Skills
SANFrenchCodingCookJavascript"|['SAN', 'French', 'Coding', 'Cook', 'Javascript']|Node.JS|Not Disclosed|1|Any Postgraduate|
67|70|30+ days ago|Any Graduate|7 - 10 years|"Job description

The key responsibilities of a Team Lead Hardware at GIC will be-
Understanding product Requirement
Product standard study
Application Study
Design innovative circuits, update documentation and analyse all new designed products.
Hardware design reviews like schematics, PCB Layout, design calculations, FMEA, etc.
Ensuring all Product compliances as specified.
Review product validation methodology, test results
Supervise various projects implementation as per schedule and report development to senior management.
Product cost management
Co-ordinate with internal departments like firmware, software, testing, etc. and senior management to ensure efficiency.
Collaborate with engineering department to transform new product design into mass production.
Collaborate with manufacturing and quality assurance department to ensure DFM.
Train and motivate team members.
Recognizing the significant achievement of team members and timely rewarding them.
Communicating with customers whenever required for any field complain, understanding application, etc.
Communication with suppliers, manufacturer for ant design related issues or technical help.
Value engineering. Help engineering team in order to search and select alternative components
The functional/technical abilities required for the role are:
Embedded product hardware design expertise (Electrical and electronic product domain).
Knowledge on latest Product Design technologies & trends- H/W
Design experience of Mixed-signal hardware design.
Should have expertise in various Power Supply Design topologies.
Expertise in using various hardware design simulation tools.
Should have sound knowledge for complying the products for EMI/EMC standards (CE, RE, CS, RS and others)
Should have thorough understanding of IEC standards for EMI/EMC and IPC standards for PCB Design.
Excellent Analytical & problem solving skills
Electronic component knowledge and selection of proper components as per design requirement.
RoleTechnical Lead -Hardware Design
Industry TypeIndustrial Equipment / Machinery
Functional AreaIT Hardware, Technical Support, Telecom Engineering
Employment TypeFull Time, Permanent
Role CategoryIT Hardware
Education
UG :Any Graduate
PG :Post Graduation Not Required
Key Skills
EMISimulationAnalyticalValue engineeringHardware designInstrumentationProduct designEMCPower supplyFirmware"|['EMI', 'Simulation', 'Analytical', 'Value engineering', 'Hardware design', 'Instrumentation', 'Product design', 'EMC', 'Power supply', 'Firmware']|Team Lead Hardware Design|Not Disclosed|1|Post Graduation Not Required|
68|39|30+ days ago|Any Graduate|1 - 2 years|"Job description
We are looking for a Full Stack Developer who is dedicated to his craft, writes code that is proud of and can hit the ground running. We need you to write beautiful, fast and to a high standard code, in a timely and scalable way that improves the code base in meaningful ways. You will be a part of a creative team that is responsible for all aspects of the ongoing software development from the initial specification, through to developing, testing and launching.
What We need:
Highly experienced with back-end programming languages such as PHP, Python (Optional).
Have a strong knowledge UI/UX fundamentals, HTML5, CSS3, Angular JS, Node JS, JavaScript and other front - end technologies.
Good Hands on experience of the web frameworks like laravel, jQuery libraries, CakePHP, WordPress, Angular JS and React JS.
Good knowledge on RDBMS and any No- SQL/ Graph DBs like MongoDB, Redis, Apache Cassandra etc.
Strong experience in Web Services development using SOAP and REST.
General familiarity with Agile Dev Environment, CI, MVPs, Lean, Kanban.
Experience with AWS EC2, AWS S3 and building a SAAS tool is desired.
Passion for best design and coding practices and a desire to develop new bold ideas.
Providing technically valid and cost-effective solutions to the founder.
Willingness to learn and work with new programming languages or frameworks as needed.
Excellent verbal communication skills, Good problem - solving skills and attention to details.
What You ll Do:
Write clean, well-designed code and automates testing.
Analyzing requirements, problems and solving them with the best solution.
Producing high quality code without much supervision and on-time delivery.
Working in cross-functional team, collaborating with peers during entire SDLC.
Contribute in all phases of the development life-cycle.
Debugging issues in the production environment and fixing them promptly.
Participate in, contribute to and continuously improve Agile software development processes.
Conduct research, make recommendations and apply new technologies.
Support development effort estimation. Identify opportunities for process and tool improvements.
Use analytical rigor to produce effective solutions to poorly-defined problems, Implement unit, integration and other automated tests.
RoleSoftware Developer
Industry TypeAdvertising & Marketing
Functional AreaIT Software - System Programming
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :Any Graduate
PG :Post Graduation Not Required
Key Skills
jQueryRDBMSWordpressJavascriptAgilePHPApacheSDLCSQLPython"|['jQuery', 'RDBMS', 'Wordpress', 'Javascript', 'Agile', 'PHP', 'Apache', 'SDLC', 'SQL', 'Python']|Full Stack Developer|Not Disclosed|1|Post Graduation Not Required|
69|12|30+ days ago|Any Graduate|2 - 4 years|"Job description
Job Responsibilities
?Write clean, scalable, efficient java APIs according to set coding standards.
?Understand requirement and create module API documentation.
?Draw flowcharts, create algorithms and JUnit test cases for given requirement.
Minimum Qualifications
?Bachelor's degree.
?Strong analytical and logical skills.
?Strong understanding of at least one of these languages Java/C/C++/Scala.
Preferred Qualifications
?Strong understanding of design patterns.
?Hands-on programming related to databases and related techniques.
RoleTraining Manager
Industry TypeIT Services & Consulting
Functional AreaHR, Recruitment, Administration, IR
Employment TypeFull Time, Permanent
Role CategoryHR/ Recruitment / IR
Education
UG :Any Graduate
PG :Post Graduation Not Required
Key Skills
Backend"|['Backend']|Backend Developer|Not Disclosed|1|Post Graduation Not Required|
70|40|30+ days ago|Any Graduate|1 - 3 years|"Job description
Aqgromalin Farmtech is looking for a passionate iOS developer to be part of Aqgromalins farmer engagement app development team.At Aqgromalin, we help farmers diversify into Animal Husbandry and Aquaculture.
We develop an app based platform where farmers can order live input materials.
We also develop technology solutions that improve farming efficiencies in poultry rearing and aquaculture production.
We are hiring an iOS Developer with 0-2 years of software development experience.
Responsibilities:
Implement new features in a Native iOS app based on product requirements.
Develop, integrate and test the features using iOS development best practices.Use latest iOS features.Integrate the app with Aqgromalins backend systems


Requirements
Requirements:Bachelors / Masters in Computer Science / Engineering0-2 years of work experience in a start-up software development environmentStrong native iOS Development.Strong Linux Administration / Ubuntu experienceExposure to Bash and Python ScriptingExposure to DevOps practices


RoleSoftware Developer
Industry TypeAgriculture / Forestry / Fishing
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :Any Graduate
PG :Post Graduation Not Required
Key Skills
Computer scienceUbuntuSANBackendSOCSMSAnimal Husbandryios developmentCRMPython"|['Computer science', 'Ubuntu', 'SAN', 'Backend', 'SOC', 'SMS', 'Animal Husbandry', 'ios development', 'CRM', 'Python']|IOS Developer|Not Disclosed|1|Post Graduation Not Required|
71|42|30+ days ago|Any Graduate|1 - 3 years|"Job description
Responsibilities:
* Implement new features in a Native Android app based on product requirements.
* Develop, integrate and test the features using Android development best practices.
* Use latest Android features.
* Integrate the app with Aqgromalins backend systems


Requirements

Requirements: Bachelors / Masters in Computer Science / Engineering0-2 years of work experience in a start-up software development environmentStrong native Android Development.Strong Linux Administration / Ubuntu experienceExposure to Bash and Python ScriptingExposure to DevOps practices

RoleSoftware Developer
Industry TypeAgriculture / Forestry / Fishing
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :Any Graduate
PG :Post Graduation Not Required
Key Skills
Computer scienceUbuntuSANBackendSOCSMSAnimal HusbandryCRMPythonandroid development"|['Computer science', 'Ubuntu', 'SAN', 'Backend', 'SOC', 'SMS', 'Animal Husbandry', 'CRM', 'Python', 'android development']|Android Developer|Not Disclosed|1|Post Graduation Not Required|
72|246|30+ days ago|Any Graduate|1 - 5 years|"Job description
Responsibilities
• The position requires one to work as an analyst with peers in an innovative and fast-paced environment
• Play an individual contributor role with high accountability
• Provide support to the business teams by handling custom data requests, troubleshooting ads in production environment, analyzing 3rd party data discrepancy issues and recommending solutions.
• Work with engineering tools and utilities to analyse product usage, issues and competitive landscape.
• Plan and execute AB tests and regularly review the corresponding business metrics.
• Release, rollout and collate feedback of product features
• Create, update and maintain product support documentation and train operational teams on tools and utilities
• Communicate with external teams like data partners, ad-exchanges to maintain integration health


Requirements
• Excellent problem-solving skills.
• Possess sharp analytics skills to slice and dice data and perform complex data analysis from AB tests and business metrics
• Be able to learn basic debug and analysis tools like SQL, javascript, scripting
• Understand basic building blocks of the web such as HTML, cookies, HTTP etc.
• Be able to plan, setup and manage ad campaigns required for AB testing
• Great inter-personal skills and ability to multi-task
• Ability to work remotely and personable, diplomatic attitude to get things done when working with different teams in different time zones, countries, and cultures.
• 1 - 5 years of experience in digital media, including experience in one or more of Product Operations, Trafficking, Publishing, Campaign Management or Account Management.
• Familiarity with Excel, Word, and PowerPoint essential.
• Good written and spoken communication skills. The role requires communication across a global organization, where clarity and precision of language are paramount.
RoleProduct Manager
Industry TypeAdvertising & Marketing
Functional AreaIT Software - Other
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :Any Graduate
PG :Post Graduation Not Required
Key Skills
Product AnalystDigital mediaHTML;JavascriptData analysisPublishingPrototypeTroubleshootingAnalyticsSQL"|['Product Analyst', 'Digital media', 'Data analysis', 'Publishing', 'Prototype', 'Troubleshooting', 'Analytics', 'SQL']|Product Analyst|Not Disclosed|1|Post Graduation Not Required|
73|20|30+ days ago|Any Graduate|2 - 4 years|"Job description
Highly proficient with the JavaScript language and its modern ES6 syntax and features
Highly proficient with Vue.js framework and its core principles such as components, reactivity, and the virtual DOM
Familiarity with the Vue.js ecosystem, including Vue CLI, Vuex, Vue Router, and Nuxt.js
In-depth understanding of React.js concepts.
Good understanding of HTML5 and Tailwind CSS.
Understanding of server-side rendering and its benefits and use cases.
Knowledge of functional programming and object-oriented programming paradigms
Ability to write efficient, secure, well-documented, and clean JavaScript code
Experience with both consuming and designing RESTful APIs
RoleSoftware Developer
Industry TypeIT Services & Consulting
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :Any Graduate
PG :Post Graduation Not Required
Key Skills
SIDECSSDOMhtml5JavascriptObject oriented programming"|['SIDE', 'CSS', 'DOM', 'html5', 'Javascript', 'Object oriented programming']|Vue.js Developer|Not Disclosed|1|Post Graduation Not Required|
74|28|30+ days ago|Any Graduate|5 - 7 years|"Job description
Looking for a SOA designer with 5-7 years of experience in designing SOAP and ReST services using Oracle Service Bus 11g, 12c.
Experience in designing OSB services with good communication, interpretation and presentation skills.
Strong knowledge and experience in integration design concepts.
Should be able to effectively and efficiently interact with cients, third party teams to understand the integration needs and articulate the same into integration design.
Should have experience in Oracle Fusion Middleware 11g and 12c.
Good understanding of ReST/SOAP Services, XML, XSD, WSDL, XQuery, XSLT.
Strong knowledge of SOA design principles.
RoleSoftware Developer
Industry TypeIT Services & Consulting
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :Any Graduate
PG :Post Graduation Not Required
Key Skills
Oracle Service BusSOAOracle fusion middlewareXMLXQueryXSLTSOAPOSB"|['Oracle Service Bus', 'SOA', 'Oracle fusion middleware', 'XML', 'XQuery', 'XSLT', 'SOAP', 'OSB']|SOA Designer|Not Disclosed|1|Post Graduation Not Required|
75|174|30+ days ago|Any Graduate|3 - 8 years|"Job description
Proficiency to create architectural 3d models according to plans and elevations in 3D Studio MAX and Vray. Min Experience-3 Years.
RoleGraphic/Web Designer
Industry TypeArchitecture / Interior Design
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :Any Graduate
PG :Post Graduation Not Required
Key Skills
Architecture3D Studio MaxVRAY"|['Architecture', '3D Studio Max', 'VRAY']|VISUALISER - 3D|Not Disclosed|1|Post Graduation Not Required|
76|45|30+ days ago|Any Graduate|3 - 5 years|"Job description
What Youll Be Doing:
Serve as a ServiceNow developer on a cross-functional development team that develops custom applications and workflow solutions
Design and develop custom scoped applications on the Now Platform to meet business requirements, including implementation of client scripts, business rules, workflows, and custom Service Portal widgets.
Collaborate with application teams to design and implement data interfaces with other enterprise application systems.
Create and configure Business Rules, UI Policies, UI Actions, Client Scripts and ACLs including advanced scripting of each.
Develop and manage operational metrics reporting and dashboards.
Support the development and analysis of customer requirements and assist with the development of user stories.
Perform application testing
Excellent communications skills
Excellent teamwork skills
Qualifications
Required Education, Skills and Experience:
Bachelor s degree in a related discipline, with 3 - 5 years of relevant experience
ServiceNow Systems Administration certification required
3 or more years of development experience using the ServiceNow platform
Experience with use of Agile methodologies for software development
In depth knowledge of development on the ServiceNow Platform, including client and server scripting, ServiceNow REST APIs, and custom widget development in Service Portal.
Experience with working to support a Federal Law Enforcement agency a plus.
Experience developing, updating, and interpreting JavaScript on the ServiceNow platform
Knowledge of ServiceNow development and configuration best practices
Knowledge of ServiceNow database hierarchies and design
Experience with development, customization, and administration of multiple components of ServiceNow
RoleSoftware Developer
Industry TypeManagement Consulting
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :Any Graduate
PG :Post Graduation Not Required
Key Skills
Service managementLaw enforcementAclsConsultingJavascriptAgileWorkflowbusiness rulesOperationsScripting"|['Service management', 'Law enforcement', 'Acls', 'Consulting', 'Javascript', 'Agile', 'Workflow', 'business rules', 'Operations', 'Scripting']|Sr ServiceNow Developer|Not Disclosed|1|Post Graduation Not Required|
77|47|30+ days ago|Any Graduate|1 - 3 years|"Job description
Skills (Required) Java, Spring Framework, Spring Rest, Spring MVC, JPA, MySQL, Maven, AngularJS
Skills Secondary Spring Boot, AWS, Agile, GIT, HTML, Linux, AngularJS
(Responsibilities):
Design and develop high-volume, low-latency applications for mission-critical systems, delivering high-availability and performance.
Contribute in all phases of the development lifecycle.
Write well designed, testable, efficient code.
Ensure designs are in compliance with specifications.
Prepare and produce releases of software components.
Build and deploy on to AWS
Support continuous improvement by investigating alternatives and technologies and presenting these for architectural review.
RoleSoftware Developer
Industry TypeInternet
Functional AreaIT Software - Other
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :Any Graduate
PG :Post Graduation Not Required
Key Skills
MavenGITLinuxArchitectureMySQLAgileHTMLJPAContinuous improvementAWS"|['Maven', 'GIT', 'Linux', 'Architecture', 'MySQL', 'Agile', 'HTML', 'JPA', 'Continuous improvement', 'AWS']|Sr Full Stack Developer|Not Disclosed|1|Post Graduation Not Required|
78|419|30+ days ago|Any Graduate|1 - 3 years|"Job description
We are looking for a Quality Assurance (QA) engineer to develop and execute exploratory and automated tests to ensure product quality. You will be part of a talented software team that works on mission-critical applications.Thus, a QA Engineer should monitor all stages of software development to identify and resolve system malfunctions to meet quality standards.
Responsibilities:
Mobile Automation experience mandatory.
Experience in IT with expertise on Test Automation and Java Stack with Selenium and Java. Mobile & Web applications automation experience.
Writing, reviewing, and executing the test cases and preparing test plans.
Excellent communication, writing and interpersonal skills.
Strong collaboration skills, work hand in hand with development during all stages of the application life cycle.
Experience on Security testing, understanding of network security techniques.
Working experience in Test Automation, Selenium, Java, SQL, Continuous Integration tools like Jenkins and Build tools like Maven or Ant.
Exposure in working with Unit test frameworks like Junit, TestNG or similar frameworks.
Good Understanding of framework design and concepts.
Participate in project design meetings.
Exposure to Debugging skills with Java.
Experience in scripting languages, synthetic test data creation is a plus.
Exposure on API testing.
Experience in framework designing and customization is a plus.
Requirements:
Be able to work in a product-based and fast-paced environment.
Have prior experience working on at least 3 mobile applications.
Experience on Android/iOS/Web application testing.
Skills : Unit Testing, Automation, Integration Testing, Automated Software Testing, Regression Testing, Selenium, Java, Continuous Integration, Test Cases, SQL, API Testing
RoleQuality Assurance/Quality Control Executive
Industry TypeInternet
Functional AreaIT Software - QA & Testing
Employment TypeFull Time, Permanent
Role CategoryQA/Testing/Documentation
Education
UG :Any Graduate
PG :Post Graduation Not Required
Key Skills
MavenManager Quality AssuranceDebuggingIntegration testingNetwork securityRegression testingSeleniumTest casesSQLAndroid"|['Maven', 'Debugging', 'Integration testing', 'Network security', 'Regression testing', 'Selenium', 'Test cases', 'SQL', 'Android']|Quality Assurance|Not Disclosed|1|Post Graduation Not Required|
