|Job Applicants:|Posted:|UG :|experience|job_desc|key_skills|position|salary|Openings:|PG :|Doctorate :
1093|1275|7 days ago|Any Graduate|7 - 10 years|"Job description
Job Description:
7 -10 years of experience working with .NET Technologies or relevant experiences
Good knowledge in Visual Studio.NET Framework 4.6.2, Core 2.1, 3.1 C#.NET, ASP.NET Core, ASP.NET MVC, Web API, ADO.NET, Entity Framework, LINQ, Microservices
Solid understanding of object-oriented programming (OOPs) concepts.
Good Knowledge on Entity Framework, WCF Web Services and ADO.NET.
Strong experience in Database Design, RDBMS and SQL.
Responsible for full SDLC activities. Plan, Analyze, Design, Code, Test and Deploy .NET Web Application
Experience in implementing applications using Angular 5/6/8.
Experience in State Management tools like NgRx.
Build cross browser compatible Web applications using Angular 4 and higher.
Experience in delivering analytic information with charts, tables, graphs, zoom-in - zoom out, animation using Angular 4 and higher.
Experience with HTML5 & CSS3 frameworks such as bootstrap.

If you have queries,
Please Contact below details :
Ranjith Ammu
ranjith@hyperthread.in
RoleSoftware Developer
Industry TypeIT Services & Consulting
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :Any Graduate
PG :Any Postgraduate
Key Skills
ASP.Net.NetAngular
C#ADO.NetMVC FrameworkBootstrapEntity FrameworkWCFWeb ServicesSQL
Skills highlighted with ‘‘ are preferred keyskills"|['ASP.Net', '.Net', 'C#', 'ADO.Net', 'MVC Framework', 'Bootstrap', 'Entity Framework', 'WCF', 'Web Services', 'SQL']|Hiring For Full Stack Dotnet Developers with (7-10 Years) Experience|Not Disclosed||Any Postgraduate|
1094|40|30+ days ago|Any Graduate|1 - 5 years|"Job description


Job Description
Candidate must have: Bachelor s degree in computer science or equivalent experience 1.5- 5 years
Expertise in: 1. ASP.NET Core 3.1 or higher2.
NET Framework and .NET Core3.
Entity Framework Core4. C#, XML/XSD5.
MVC, RESTful Web API
RoleSoftware Developer
Industry TypeRecruitment / Staffing
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :Any Graduate
PG :Post Graduation Not Required
Key Skills
Computer scienceWeb technologiesXMLEntity frameworkASP.NetMVC"|['Computer science', 'Web technologies', 'XML', 'Entity framework', 'ASP.Net', 'MVC']|Junior software developer|Not Disclosed|1|Post Graduation Not Required|
1095|1110|2 days ago|B.Tech/B.E. in Any Specialization|2 - 6 years|"Job description
-Candidate should have hands-on experience in Spring, Hibernate and Rest API.
-Expert Level programming experience in JAVA.
-Analyse, design and develop Junit Cases
RoleSoftware Developer
Industry TypeIT Services & Consulting
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :B.Tech/B.E. in Any Specialization
Key Skills
HibernateRestAPISpring"|['Hibernate', 'Rest', 'API', 'Spring']|Java Developer|₹ 3,00,000 - 6,50,000 P.A.|3||
1096|29|30+ days ago|Any Graduate|2 - 5 years|"Job description
MORE Software Developer (PHP) Experience: 2-5 Years Qualification:BE, ME, B.Tech, M.Tech, MCA, MCM, BCA, Msc, PGDCA or equivalent Skill: Core knowledge of PHP 5.X., Strong OOPS concept and OOPS usage in PHP, Knowledge of MVC Architecture based frameworks in PHP, Good Skills in HTML,HTML 5,JavaScript /Jquery and AJAX,Knowledge in Magneto,Word press,JoomlaNow MORE MORE Web Designer/ UI Designer Experience: Above 1 Years MORE Research Analyst Experience : Above 1 Year MORE Content Writer Experience : Above 1 Year
RoleSoftware Developer
Industry TypeIT Services & Consulting
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :Any Graduate
PG :Any Postgraduate
Key Skills
UsagePGDCAsoftwareResearch AnalystJoomlaresearchjQueryuiwebWordpressMVC architectureoopsJavascriptPHPdevelopermvcAjaxarchitecture"|['Usage', 'PGDCA', 'software', 'Research Analyst', 'Joomla', 'research', 'jQuery', 'ui', 'web', 'Wordpress', 'MVC architecture', 'oops', 'Javascript', 'PHP', 'developer', 'mvc', 'Ajax', 'architecture']|Software Developer (PHP)|Not Disclosed|1|Any Postgraduate|
1097|42|30+ days ago|Any Graduate|2 - 10 years|"Job description
Experience: 2-10 Years

Qualification: BE, ME, B.Tech, M.Tech, MCA, MCM, BCA, Msc, PGDCA or equivalent

Skill: - Programming using server-side web-technologies. - ASP.Net, SQL Server,MVC2/3 - Object Oriented Programming Concepts - Strong knowledge on .NET Architecture - Should have experience in C#, Sql server2008/2012. - Knowledge of API integration, Angular / Knock Out JS is desirable.
RoleSoftware Developer
Industry TypeIT Services & Consulting
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :Any Graduate
PG :Any Postgraduate
Key Skills
UsagePGDCAJoomlaSQLjQueryWeb technologiesMVC architecturePHP.netapiObject oriented programmingprogrammingAjaxarchitecture"|['Usage', 'PGDCA', 'Joomla', 'SQL', 'jQuery', 'Web technologies', 'MVC architecture', 'PHP', '.net', 'api', 'Object oriented programming', 'programming', 'Ajax', 'architecture']|Software Developer (.NET)|Not Disclosed|1|Any Postgraduate|
1098|181|30+ days ago|Any Graduate|10 - 16 years|"Job description
Description
We are looking for highly skilled and consultative sales leader to spearhead Sales and Business Development of our enterprise lending Platform (Lending Factory). Need to own the complete sales cycle especially the sales negotiation and structuring the deal. The sales leader should ideally be coming from a Banking Software Product sales background with at least 10 plus years of software product sales experience and out of which at least 4 to 5 years of sales experience in the Lending domain.
Responsibilities
Define and implement broad sales strategies by closely working with the senior management and contribute to long-term product direction and evolution, need to guide the internal teams and validate market research and to identify potential developments. Guide the internal teams in performing competitive analysis to better position the product.
Understand the prospect s business environment and communicates our value proposition leveraging the lending domain skills and product expertise;
Establish and maintain relationships with clients by providing support, information, and guidance; researching and recommending new opportunities; recommending profit and service improvements;
Build trusting and long-term relationships with key and strategic Client contacts who will serve as positive referrals for new business opportunities.
Build and foster long-term relationships and referrals with senior managers, officers and key opinion leaders in the banking and financial services sectors; identify new market and growth opportunities;
Establish and nurture relationships with C-level clients, business partners and industry affiliates to identify growth opportunities within the market segment with the goal to build a long term efficient, profitable and sustainable sales revenue stream.
Develop and define client profiles and strategic approach in coordination with the Pre-Sales, and Account Managers for all current and potential clients.
Achieve sales targets and strategic goals;
Develop and maintain sales forecast and pipeline;
Record and track sales activities and updates on opportunities and deal information
Negotiate and close business to meet sales objectives; and,
All other duties as assigned.
Extensive travel is expected as this position may require travel across the cities in India
Skills and Qualifications
Strategic Sales & Leadership Skills: 10 years of notable sales achievements and leadership experience. Proven track record and results in growing sales revenue.
Strong commercial sense to clearly identify the our product suite s competitive differentiation and value proposition and implement appropriate action plans to ensure our product suite is at the leading edge of the market competition.
Relationship & Communication: Possess leadership eloquence, influence and superior networking skills. Demonstrate good communication and interpersonal skills with crisp industry and market knowledge to establish interest, trust and credibility.
Business & Technical Skills: Good understanding of banking and lending vertical covering all the loan products across retail, corporate and commercial line of businesses. Demonstrate thorough understanding of IT processes and product implementations from both functional and technical perspectives, including project delivery or business transformation practices.
Proven track record of sales and achievement of sales targets in the banking and financial services sectors preferably in the lending vertical, and substantial relevant experience within the same domain (10 years or more).
Proven ability of creating deep, trust based relationships with C-level Executives and other decision makers. Able to deal with people at all levels within an organization and show and demonstrate negotiating skills with key decision makers.
Ability to diagnose prospect needs and build relationships through a consultative approach.
Strong presentation and communication skills are essential.
At least 4 years of experience in selling lending software products.
Demonstrate good communication, presentation and interpersonal skills to establish interest, trust and credibility.
Educational & Proficiency level: Preferably MBA with Sales & Marketing Specialization with proven experience of over 10 years
Languages: Excellent command of English and the local language, both spoken and written.
Attributes: Resourceful, Self-starter, Independent and Self-motivated, Ambitious, Entrepreneurial spirit, Collaborative, Focused.
RoleHead/VP/GM/National Manager -Sales
Industry TypeIT Services & Consulting
Functional AreaSales, Retail, Business Development
Employment TypeFull Time, Permanent
Role CategorySenior Management
Education
UG :Any Graduate
PG :MBA/PGDM in Marketing
Key Skills
Business transformationSalesNetworkingCompetitive analysisMarket researchSEZHTMLProject deliveryFinancial servicesBanking software"|['Business transformation', 'Sales', 'Networking', 'Competitive analysis', 'Market research', 'SEZ', 'HTML', 'Project delivery', 'Financial services', 'Banking software']|AVP, Software Product (Lending) Sales|Not Disclosed|1|MBA/PGDM in Marketing|
1099|39|30+ days ago|Any Graduate|2 - 7 years|"Job description
Job Description :
Software developers with 2 - 6 years of experience in React JS, Core PHP and MVC frameworks. who will be dedicated to work on e-commerce systems and web applications. The work location will be at MWT Technologies Pvt. Ltd., World Trade Center, Infopark, Kochi - India. You will be a part of a PHP development team that is responsible for all aspects of software development from the initial specification, through to developing, testing and launching.
Required Qualifications :
Bachelor s Degree/ Master s Degree/ Diploma
Responsibilities :
Designing, researching and writing new software programs to meet the client requirements.
Project plan, estimation and task breakdown
Scheduling and monitoring of projects.
Familiarity with MySQL databases.
Good knowledge of relational database concepts.
Perform a mix of new development, enhancements, and maintenance as required.
Project release plan and production deployment.
To choose right Framework / CMS as per the requirements and specifications
Coding, Debugging, Troubleshooting
Integration: API, Payment Gateway, Plugin.
Customization of the Plugin
To meet all the deadlines of project accurately and successfully.
Should have experience in agile development model.
Proficient in project management software JIRA.
Good communication & presentation skills.
Key Skills
Working skills on MVC frameworks( CakePHP, Laravel, CodeIgniter)
Working skill in Front-End technology like React JS, HTML5, CSS3, and Bootstrap.
MVC Framework Cake PHP, Laravel , CodeIgniter , Yii, Node JS
React JS, JavaScript, HTML5, CSS3, REST API
RoleSoftware Developer
Industry TypeMedical Services / Hospital
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :Any Graduate
PG :Post Graduation Not Required
Key Skills
Front endCodingProject managementMySQLDebuggingCMSCakePHPTroubleshootingMonitoringCSS3"|['Front end', 'Coding', 'Project management', 'MySQL', 'Debugging', 'CMS', 'CakePHP', 'Troubleshooting', 'Monitoring', 'CSS3']|Software Developer|Not Disclosed|1|Post Graduation Not Required|
1100|70|30+ days ago|Any Graduate|1 - 6 years|"Job description
Job Description

Exp: Minimum 1 years.



Knowledge on development with the .NET platform , including C# , Java ,ASP.NET , Web services , WCF.

Strong SQL programming knowledge with SQL Server 2008.

Exposure to all aspects of the software development life cycle.

Knowledge deploying and configuring .Net applications on servers.

Strong written , verbal , and interpersonal communication skills.

Must be able to work independently and in a team environment working with local and remote teams.

Knowledge on JavaScript object oriented programming , HTML CSS will have an added Advantage.

Design , Code and Develop applications in .Net

Good Knowledge in C# ,ASP.NET , Sql ,Oracle ,.NET 4.0

Ability to learn and apply the newly gained knowledge , resolve complex problems and work independently.

Salary: Not Disclosed by Recruiter

Industry: IT Software , Software Services

Functional Area: Application Programming , Maintenance

Role Category: Programming Design

Role: Software Developer

Keyskills:

Fresher , Engineer , Trainee , .Net , ASP.Net 4.0 , Software Engineers , Developers , Trainees , IT Fresher , MCA , .Net 3.5 , SQL Server , IIS , Live project , Application Development , Programming , Development , ASP , Dot Net , Training , C# , Ajax , and Java

Proven track record mandatory
RoleSoftware Developer
Industry TypeIT Services & Consulting
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :Any Graduate
PG :MCA in Computers
Key Skills
IISApplication programmingJavascriptSoftware development life cycleHTMLApplication developmentWCFObject oriented programmingSoftware servicesAjax"|['IIS', 'Application programming', 'Javascript', 'Software development life cycle', 'HTML', 'Application development', 'WCF', 'Object oriented programming', 'Software services', 'Ajax']|Software Developer|Not Disclosed|1|MCA in Computers|
1101|Less than 10|30+ days ago|BCA in Computers, B.Sc in Chemistry, B.Tech/B.E. in Production/Industrial|2 - 5 years|"Job description
Job Description:

Position: .Net Senior Software Developer

Experience: 3- 5 Years

Education: Mca , B.Tech. , Bca , B.Sc. It Only

Location: Pitam Pura , North Delhi

Desired Candidate Profile:

1 - 3 Years Of Rapid Web Development Experience In Developing Js Framework (Angular Js , Node Js ,Jquery) , C# , Vb.Net , And Asp.Net Based Web Applications

2 - Development Experience With .Net Framework 2.0 - 4.5 Web Applications

3 - Advanced Knowledge Of Object- Oriented Design And Programming

4 - Professional Development Experience In Html , Xml , Css

5 - Experience Developing Applications Using Asp.Net Mvc Framework And Asp.Net Ajax

6 - Experience With Microsoft Visual Studio 2010 , Including Team Foundation Server

7 - Web Services (Soap , Rest , Restful , Wcf , Webapp)

8 - Experience Writing Stored Procedures , User Defined Functions Using T- Sql And Microsoft Sql Server 2008 / 2014

9 - A Solid Understanding Of Web Application Development Processes , From The Layout/ User Interface To Relational Database Structures
RoleSoftware Developer
Industry TypeRecruitment / Staffing
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :BCA in Computers, B.Sc in Chemistry, B.Tech/B.E. in Production/Industrial
PG :MCA in Computers
Key Skills
Object oriented designWeb application developmentSql Server 2008jQueryXMLWeb developmentHTMLWCFVisual StudioStored procedures"|['Object oriented design', 'Web application development', 'Sql Server 2008', 'jQuery', 'XML', 'Web development', 'HTML', 'WCF', 'Visual Studio', 'Stored procedures']|Software Developer .Net|Not Disclosed|1|MCA in Computers|
1102|595|30+ days ago|B.Tech/B.E. in Computers|1 - 6 years|"Job description
Minimum Qualification
Bachelor's degree
Experience
At least 1 year of experience
Skills
Knowledge manual testing.
Knowledge automated testing.
Experience in Quality Processes, functional, integration and system Testing, Performance Testing.
Description
sisnolabs develoopment team is looking for experienced quality assurance analyst. Who will be responsible for performing hands on manual and automated testing of web applications and mobile apps. We expect that QA analyst will work concurrently on several projects and driving them to completion with high quality, also work with clients and development teams to analyze project requirements and ensures that quality assurance processes are incorporated in the system.
RoleTesting Engineer
Industry TypeIT Services & Consulting
Functional AreaIT Software - QA & Testing
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :B.Tech/B.E. in Computers
PG :Post Graduation Not Required
Key Skills
Software testingSystem testingManual testingPerformance testing"|['Software testing', 'System testing', 'Manual testing', 'Performance testing']|Software Tester|Not Disclosed|1|Post Graduation Not Required|
1103|255|14 days ago|B.Tech/B.E. in Any Specialization|1 - 5 years|"Job description

Position:- Angular Developer ( Full Stack Developer)

Designation:- Software Engineer

Experience:- 1-5 years

Location:- Pune

Who we are looking for :

We are looking for an Angular developer
You will be responsible for architecting and building these applications, as well as coordinating with the teams responsible for other layers of the product infrastructure.
Building a product is a highly collaborative effort, and as such, a strong team player with a commitment to perfection is required.

What you will need to do :

Should be able to implement a complete user interface in the form of a mobile and desktop web app, with a focus on performance.
Should be able to create modules and components and coupling them together into a functional app.
You will work in a scrum team with other developers (e.g. back-end, UX) and communicate with the API using standard methods.
Delivering a complete front-end application
Ensuring high performance on mobile and desktop
Writing tested, idiomatic and documented JavaScript, HTML and CSS
Cooperating with the back-end developer in the process of building the RESTful API
Communicating with external web services.
Must be able to handle medium to large complex programming tasks
Proactive in raising issues and achieve clarity on the functional & technical aspects of the
Requirements
Excellent team player, ability to work in a global team and follow through on deadlines
Work on the technical activities on on-going application development, maintenance and support as instructed by the team lead
Keep the ticketing system (JIRA) regularly updated with estimations, progress, problems you are facing, due dates etc.
Commit to completing well-defined work and deliver on those commitments
Collaborate with other team members

What you will need to have :

Any Graduate in Any Specialization or equivalent with programming experience
Should have hands-on full cycle Web Development/UI/ Front end development experience
Should have excellent Angular 4/5/6/7, HTML5, CSS 3 and JavaScript knowledge of front-end development tools and processes.
2-4 years experience as Angular 6 Developer
Sound logical, analytical and problem solving skills
Good communication and inter-personal skills


We are looking to grow our teams with people who share our energy and enthusiasm for creating the best experience for our customers


Company Website Url: www.maxxton.com
RoleTechnical Architect
Industry TypeIT Services & Consulting
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :B.Tech/B.E. in Any Specialization
Key Skills
CSSFront EndSoftware EngineeringHtml5Web TechnologiesJavascriptHTMLWeb DevelopmentAngularWeb Services"|['CSS', 'Front End', 'Software Engineering', 'Html5', 'Web Technologies', 'Javascript', 'HTML', 'Web Development', 'Web Services']|Immediate Joiner_Full Stack Angular Developer|Not Disclosed|5||
1104|41|14 days ago|BCA in Computers, B.Sc in Computers|1 - 3 years|"Job description
Overview: We are looking for Blockchain Developer, javascript language is compulsory for solidity in the blockchain.
Roles and Responsibilities:
Design client-side & server-side architecture.
Build the front end of the application through appealing visual design
Develop & manage well functioning database & application.
Test software to ensure responsiveness & efficiency.
Write technical documentation.
Troubleshoot, debug & upgrade software.
Work with development teams and product managers to ideate software solutions.


Desired Candidate Profile:
Knowledge of multiple front-end languages & libraries (eg.HTML/CSS,Javascript, XML,jQuery)
Familarity with database (eg. Mysql, MongoDB) Web server (eg. Apache) & UI/UX design.
Excellent communication and teamwork skills.
Analytical mind
Good understanding of JS fundamentals
Basic understanding of module bundler preferably web pack
Degree in computer science or related field.


Interested candidates kindly share your cv on hr@cyperts.net.

RoleSoftware Developer
Industry TypeIT Services & Consulting
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :BCA in Computers, B.Sc in Computers
PG :MS/M.Sc(Science) in Computers, MCA in Computers
Key Skills
SolidityBlockchainJavascript"|['Javascript']|JavaScript Developer|₹ 1,00,000 - 3,00,000 P.A.|1|MS/M.Sc(Science) in Computers, MCA in Computers|
1105|11|14 days ago|Graduation Not Required|2 - 7 years|"Job description
Roles and Responsibilities
AsInt has developed a series of SAP Cloud Java based applications over the last three years.  We are looking for team members who can support this code base, as well as extend the current Apps and create new Apps.

Desired Candidate Profile

Html5, JavaScript, CSS, Java.  Strong understanding of RESTFul development.  Frameworks include SAPUI5, Java Sprint Boot, and Visual Studio Office Excel Java Script.

Perks and Benefits

Exciting company moving out of startup. Looking for creative thinking, self starter, problem solvers.
RoleSoftware Developer
Industry TypeIT Services & Consulting
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :Graduation Not Required
Key Skills
JavaSapui5Javascript
CSSVisual Studio
Skills highlighted with ‘‘ are preferred keyskills"|['Java', 'Sapui5', 'Javascript', 'CSS', 'Visual Studio']|Full stack Java developer (UI5/RESTFul/SAP Cloud)|₹ 70,000 - 2,00,000 P.A.|3||
1106|1137|14 days ago|Any Graduate|2 - 7 years|"Job description
Click on the below mentioned link to appear for test

https://bit.ly/3yFCxcG

Experience Required : 2 to 7 Years (Freshers Do Not Apply)

Job Location: Pune

Job description:
Experience in Workspace, Reports, Gateway, Apps Create and manage reports in Microsoft Power BI
Extensive experience in writing DAX formula, data formatting on Power BI desktop
Ability to define an efficient data model, create and customize simple visualizations, hierarchies and drill-down
Should be able to design, develop and implement Power BI reports and Dashboards with minimal supervision
Adhere to the requirements of the projects and give quality deliverable

RoleSoftware Developer
Industry TypeIT Services & Consulting
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :Any Graduate
PG :Any Postgraduate
Key Skills
Microsoft Power BiDaxPower Bi Desktop
DashboardsData Modeling
Skills highlighted with ‘‘ are preferred keyskills"|['Dashboards', 'Data Modeling']|Hiring Power BI Developers!|₹ 4,00,000 - 9,00,000 P.A.||Any Postgraduate|
1107|38|14 days ago|B.A in Any Specialization|5 - 10 years|"Job description
Skills and attributes for success
Knowledge of Windows, Linux, UNIX, any other major operating systems.
Deep understanding of TCP/IP network protocols.
Understanding of network security and popular attacks vectors.
Familiarized with the latest security vulnerabilities and exploit, understanding of web-based application vulnerabilities (OWASP Top 10), cloud security and architecture
Experience with scripting / programming skills (e.g., Python, PowerShell)
Hands on operational experience with vulnerability management tools (e.g. Qualys, Nexpose) including the ability to deploy, configure, and run these tools.
Fluency in English, other language skills are considered an asset


Rolemiscellaneous
Industry TypeIT Services & Consulting
Functional Areamiscellaneous
Employment TypeFull Time, Permanent
Role CategoryNot mentioned
Education
UG :B.A in Any Specialization
Key Skills
Penetration Testing"|['Penetration Testing']|Cybersecurity & Penetration Testing – Senior|₹ 10,00,000 - 20,00,000 P.A.|||
1108|22|15 days ago|Any Graduate|3 - 8 years|"Job description
Roles and Responsibilities

Job Description - MDM || 
We are looking to hire functional and technical analysts to support enterprise Oracle product and technology landscape, with end-to-end responsibility from solution architecting to standards compliance. 
Roles and Responsibilities:
Resolve business process gaps in standard Oracle with simple and effective solutions with minimal customizations. 
Present complex issues to a variety of audiences: technical, non-technical and executive personnel. 
Ability to analyze, trouble shoot and effectively communicate functional/technical. 
Very good communication skills Able to communicate to both technical and functional team members. 
Excellent problem-solving skills. 
Working experience in Onshore-offshore models. 
Required Skills:
Having experience in Oracle MDM, specifically Customer HUB and Product HUB to provide day to day support of Enterprise Oracle EBS R12 version. 
Minimum 2 end-to-end project implementations of Oracle MDM (Customer HUB) 
Ability to give technical and functional solution to project team. 
Good understanding of software development methodologies, development processes, change management, and deployment procedures. 
Desired Candidate Profile


Perks and Benefits


RoleSolution Architect / Enterprise Architect
Industry TypeIT Services & Consulting
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategorySystem Design/Implementation/ERP/CRM
Education
UG :Any Graduate
Key Skills
Change ManagementSolution ArchitectingCommunication SkillsSoftware Development MethodologiesBusiness ProcessProblem SolvingOracle E-business Suite"|['Change Management', 'Solution Architecting', 'Communication Skills', 'Software Development Methodologies', 'Business Process', 'Problem Solving', 'Oracle E-business Suite']|Oracle MDM|Not Disclosed|||
1109|10|15 days ago|Any Graduate|1 - 6 years|"Job description
Roles & Responsibilities
Mobilizing students for course enrollment,
Ensuring timely batch formation,
Liasioning with schools, colleges, institutes and ensure batch enrollment.
Counsel Students regarding job role & Placement.
Ensuring Submission of PDCs.


Desired Candidate Profile Graduate candidate preferably( MSW, Sociology, Psychology)not mandatory having min. 1 year experience in admission counselling for competitive classes admissions, Short term vocational courses, professional courses, IT Courses etc.
Candidate should be good in communication, convincing, networking, liasioning,
Community Engagement experience.


Location for the Job-Rajasthan (Ajmer, Kota, Bhilwara, Bharatpur, Jaipur, Sikar, Bikaner, Jhunjhunu, Udaipur, Churu)
Punjab (Amritsar, Moga, Bathinda, Faridkot, Mansa, Firozpur, Barnala, Ludhiana, Jalandhar, Kapurthala, Patiala, Chandigarh, Muktsar)


Interested Candidates can mail their cvs mentioning the Position Mobilizer/Admission Counsellor and Location applied for in the subject line at Mail ID shweta.sharma@centumlearning.com

RoleAcademic Coordinator
Industry TypeEducation / Training
Functional AreaTeaching, Education, Training, Counselling
Employment TypeFull Time, Permanent
Role CategoryUniversity Level
Education
UG :Any Graduate
Key Skills
Admission CounsellingMarketing executive in Educational InstituteCommunity Mobilization
MSWAdmissionsEnrollment
Skills highlighted with ‘‘ are preferred keyskills"|['Admission Counselling', 'Community Mobilization', 'MSW', 'Admissions', 'Enrollment']|Mobilizer/Admission Counsellor Centum Learning @ Punjab, Rajasthan|₹ 1,25,000 - 1,75,000 P.A.|||
1110|40|15 days ago|BCA in Any Specialization, B.Tech/B.E. in Any Specialization|1 - 3 years|"Job description
Roles and Responsibilities
We are looking for a Node.js Developer responsible for managing the interchange of data between the server and the users. Your primary focus will be the development of all server-side logic, definition and maintenance of the central database, and ensuring high performance and responsiveness to requests from the front-end.

Responsibilities:
1. Work as part of a team developing applications and services using agile development methods
2. Contribute to team and organizational improvements in process and infrastructure
3. Build customer-facing UI and back-end services for payment processing administration and management
4. Code, test and operate Node.js based services
5. Effectively use tools and ingenuity to identify and fix defects before they become a problem

Desired Candidate Profiles
Strong proficiency with JavaScript {{or CoffeeScript depending on your technology stack}}
Knowledge of Node.js and frameworks available for it {{such as Express, StrongLoop, etc depending on your technology stack}}
Understanding the nature of asynchronous programming and its quirks and workarounds
Good understanding of server-side templating languages {{such as Jade, EJS, etc depending on your technology stack}}
Good understanding of server-side CSS preprocessors {{such as Stylus, Less, etc depending on your technology stack}}
Good understanding of front-end technologies, such as HTML5, and CSS3
Understanding accessibility and security compliance {{Depending on the specific project}}
User authentication and authorization between multiple systems, servers, and environments
Integration of multiple data sources and databases into one system
Understanding fundamental design principles behind a scalable application
Understanding differences between multiple delivery platforms, such as mobile vs. desktop, and optimizing output to match the specific platform

Perks and Benefits
Work from home

RoleSoftware Developer
Industry TypeIT Services & Consulting
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :BCA in Any Specialization, B.Tech/B.E. in Any Specialization
Key Skills
BackendMySQLNode.Js
CSSJavascriptMongoDBHTML
Skills highlighted with ‘‘ are preferred keyskills"|['Backend', 'MySQL', 'Node.Js', 'CSS', 'Javascript', 'MongoDB', 'HTML']|Nodejs Developer|Not Disclosed|2||
1111|56|15 days ago|Any Graduate|7 - 9 years|"Job description
Roles and Responsibilities
Technical Skills
Minimum of 5+ years in an engineering and architectural role.
Experience in Cloud Platform Expertise Azure, AWS (optional) & Google Cloud (optional).
Experience in using architecture methodologies such as SABSA, Zachman and/or TOGAF.
strong knowledge of managing security infrastructure & applications e.g., firewalls, intrusion prevention systems (IPSs), web application firewalls (WAFs), endpoint protection, SIEM
Thirdparty Solutioning knowledge – E.g. Barracuda, Fortinet, Alert Logic, Palo Alto and other Native Cloud Security tools & Solutions.


RoleSolution Architect / Enterprise Architect
Industry TypeIT Services & Consulting
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategorySystem Design/Implementation/ERP/CRM
Education
UG :Any Graduate
Key Skills
Azure
ZachmanCheckpoint FirewallTOGAFSecurityAWSSabsaFirewall
Skills highlighted with ‘‘ are preferred keyskills"|['Azure', 'Zachman', 'Checkpoint Firewall', 'TOGAF', 'Security', 'AWS', 'Firewall']|"Job | Urgent opening For the position of Cloud Azure Specialist"|Not Disclosed|5||
1112|28|15 days ago|Any Graduate|2 - 5 years|"Job description

Education: (UG - Any Graduate - Any Specialization) OR (PG - Any Postgraduate)
Required Skills & experience:
Expertise of functional programming using JavaScript (ES5, ES6)
Expertise of UI framework - React/Redux, RXJS
Experience with React Native is preferred
Preferred experience with new generation of Web Programming - using Micro Service, REST/JSON, Component UI models
Expertise with data visualization flow development along with usage of modern charting and graphical java script library
Exposure to Other Open Source technologies
Experience working in building e-commerce web software or Enterprise Applications
Addition Desired Skill Set:
Preferred experience with Docker based development/deployment platform
Preferred experience with AWS Cloud
Preferred experience with AWS RedShift or Postgress
Mentor the team members, Talent management, & knowledge management.
Preferably lead the team of developers (depends on the profile you hired for).
Knowledge of Bug-Tracking Tools, JIRA, and source code tools would be an added advantage.
Candidate should have good communication skills.
Candidate should be confident and dynamic in nature.
Candidate should have a good personality.
Candidate should be go getter & self-motivator
RoleSoftware Developer
Industry TypeIT Services & Consulting
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :Any Graduate
PG :Any Postgraduate
Key Skills
ReduxFrontend DevelopmentRxjsJavascriptData VisualizationReact.JsJavascript Frameworks"|['Javascript', 'Data Visualization', 'React.Js']|Hiring Senior React JS Frontend Developer|Not Disclosed||Any Postgraduate|
1113|Less than 10|7 days ago|Any Graduate|4 - 7 years|"Job description
MERN stands for MongoDB, Express, React, Node, after the four key technologies that make up the stack.

LAMP Stack Developer with React: LAMP refers to Linux, Apache, MySQL, PHP
RoleSoftware Developer
Industry TypeIT Services & Consulting
Functional AreaIT Software - eCommerce, Internet Technologies
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :Any Graduate
Key Skills
MERNLAMP"|['LAMP']|MERN Stack and LAMP stack developer|Not Disclosed|5||
