|Job Applicants:|Openings:|PG :|Posted:|UG :|experience|job_desc|key_skills|position|salary|Doctorate :
917|856|||26 days ago|Any Graduate|3 - 5 years|"Job description

About Us

A group that has been involved in ecommerce since 2002. With offices in the UK, India, Australia and New Zealand, we have organically built a strong portfolio of online businesses and a host of recognisable brands. Our India offices are in Vadodara and Hyderabad and provide us with a suite of functions that include web production, marketing, accounting and support. Where a lot of international companies utilize manpower from India, we don't see them as a back office but rather the core of what we do and who we are as a team.
About the Role

We are looking for an experienced, passionate and creative Social Media Specialist to join our team. As a Social Media Specialist, you will be responsible for developing and implementing our Social Media strategy in order to increase our online presence and improve our marketing and sales efforts. You will be working closely with Marketing teams.

About You
Minimum 3+ years experience in a similar role
Outstanding understanding of both organic and paid marketing
A desire to work in a fast paced, positive and collaborative environment
Attention to detail and high level of accuracy
The ability to demonstrate a successful experience managing social media strategy and execution for multiple brands
Strong communication skills within the team and with stakeholders a must
Motivated and committed to being the best at what you do
Work across multiple international markets and brands
Report, track and measure all activities in-line with performance based KPIs
Maintain brand guidelines and standards
Up-to-date with latest industry trends

Benefits
Market leading pay rates
Ability to work from home or from our offices
Performance based incentives
Strong, solid and established company
Salary is completely negotiable based upon your ability
International travel opportunities
6 monthly salary reviews
95% of management promoted from within
World class training provided
Service recognition awards
Regular performance recognition awards
Accommodation available where required
Fantastic social events
Dynamic, motivated international team
Your input makes a difference

What are you waiting for?

It doesn't surprise us that we have become one of the most popular employers within the industry. We pay well, we invest in people and have fun whilst recognising your contribution.
We are proud to have become an internationally award winning employer and want to continue our success through you. A lot of people want an opportunity to showcase their talent and be recognised for it. If you are considering a move, just get in touch with our team who would be happy to help answer any of your questions. If you are ready to apply, simply email us a copy of your latest CV together with your expectations and why you think you are ideal for this role!
RoleSearch Engine Marketing/SEM Specialist
Industry TypeInternet
Functional AreaMarketing, Advertising, MR, PR, Media Planning
Employment TypeFull Time, Permanent
Role CategoryOnline/Digital Marketing
Education
UG :Any Graduate
Key Skills
Communication SkillsStrategy ExecutionEmailInstagram MarketingEventsSocial MediaFacebook MarketingMarketing"|['Communication Skills', 'Email', 'Events', 'Social Media', 'Facebook Marketing', 'Marketing']|"Social Media Specialist | WFH"|₹ 3,00,000 - 6,00,000 P.A.|
918|Less than 10|1|MBA/PGDM in Marketing|30+ days ago|Any Graduate|1 - 3 years|"Job description
Must be willing to talk to customers and make telephone sales. Prior experience is desirable but not required. MBA is preferred but not required. Must love talking to customers and have a cheerful attitude.
  RoleTelesales/Telemarketing Executive/Officer
Industry TypeIT Services & Consulting
Functional AreaSales, Retail, Business Development
Employment TypeFull Time, Permanent
Role CategorySales Support
Education
UG :Any Graduate
PG :MBA/PGDM in Marketing
Key Skills
SalesTelephone Operator"|['Sales', 'Telephone Operator']|Telephone Operator|Not Disclosed|
919|Less than 10|1|MBA/PGDM in Marketing|30+ days ago|Any Graduate|2 - 7 years|"Job description


3 years experience

Candidate must be self starter, motivated and travel an extra mile to achieve targets.

Meeting potential clients and explaining about the applications, closing the deal.

Achieving targets assigned for the period.

Qualification: MBA or any Degree

Key Skills :

Good communication and interpersonal skills

Should have knowledge about Hyderabad topography

Concept selling / experience in internet related technologies or other relevant experience in IT.

RoleSales Executive/Officer
Industry TypeIT Services & Consulting
Functional AreaSales, Retail, Business Development
Employment TypeFull Time, Permanent
Role CategoryCorporate Sales
Education
UG :Any Graduate
PG :MBA/PGDM in Marketing
Key Skills
Interpersonal skillsBusiness Executive"|['Interpersonal skills', 'Business Executive']|Sales & Business development|Not Disclosed|
920|28|1|Post Graduation Not Required|30+ days ago|Any Graduate|1 - 3 years|"Job description

Minimum Requirements
BE/BCA/BSC
Good Communication skills
Good analytical and problem solving skills
Basic knowledge of PHP, HTML, Javascript, Jquery, Mysql, CSS
Nice to have knowledge any PHP CMS
RoleSoftware Developer
Industry TypeIT Services & Consulting
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :Any Graduate
PG :Post Graduation Not Required
Key Skills
HTML;JavascriptCSSjQueryAnalyticalMySQLCMSPHP"|['CSS', 'jQuery', 'Analytical', 'MySQL', 'CMS', 'PHP']|Jr . PHP Developer|Not Disclosed|
921|Less than 10|1|Post Graduation Not Required|30+ days ago|Any Graduate|3 - 6 years|"Job description

Drupal Developer Job Title Drupal Developer Minimum Requirements
BE/BCA/BSC
Minimum 6 months experience in Drupal
Good Communication skills
Good analytical and problem solving skills
Knowledge of PHP, HTML, Javascript, Jquery, Mysql, Theme and module customization
RoleSoftware Developer
Industry TypeIT Services & Consulting
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :Any Graduate
PG :Post Graduation Not Required
Key Skills
HTML;JavascriptDrupaljQueryAnalyticalMySQLPHP"|['Drupal', 'jQuery', 'Analytical', 'MySQL', 'PHP']|Drupal Developer|Not Disclosed|
922|159|1|Post Graduation Not Required|30+ days ago|Any Graduate|2 - 7 years|"Job description

Job Description: Roles and Responsibilities:
In-depth understanding of the current product and services portfolio.
Responsible for translating high-level business requirements into detailed functional specifications and managing requests for changes to the specifications- more likely in conjunction with the product(s) our customers opt for.
Working with Development team and help technical team in finding technical solutions keeping the functionality intact.
Preparation of discovery document as a high-level business requirement from clients.
Preparing Blueprint document with Application flow, Wireframes - if need be, Screenshots and Use Cases/User Stories.
Helping the technical team syncing the Blueprint document with Technical specifications written by Technical team.
Providing time estimates for requirement gathering and Blue-printing activity - blueprinting plan creation
Supporting development of Proof of Concepts, industry based prepare case studies etc. primarily Travel Industry.
Reviewing Test Scenarios from functional coverage perspective (unit testing) and provide feedback to Testing Team.
Application review from functional and UI perspectives and provide feedback to the concerned teams.
Imparting product knowledge to development and test teams on the functionality.
Training teams on product functionality enhancements.
Peer review of artifacts prepared by other BAs.
Supporting Sales, pre-sales and Business Development engagements with subject matter expertise as required
Desired Skills :
The most important qualification we look for in people who join our team is an attitude to take ownership, and to do whatever it takes to meet deadlines, and deliver quality work on time.
Minimum 2+ years of experience in a similar role is mandatory.
Minimum Educational Qualification: Graduation (any)
Candidates should have a comprehensive BA experience Travel domain experience is high desirable - especially in OTAs or Travel Technology companies
Well versed with Travel terms and jargon.
Requirements Elicitation, Analysis and Documentation. Should be able to extract and document explicit, implicit, and non-functional requirements, alternate use cases and exception handling.
Knowledge of workflow and prototyping tools and/or practices
Well versed in Visio, Word, Excel, PowerPoint & Axure (desirable)
Excellent analytical skills with a consultative mindset & Collaborative and can-do attitude.
Excellent written and verbal communication; ability to stand up in a crowd and speak about requirements; ability to gather requirements while collaborating with different personnel and departments of a client organization; ability to write and speak error free grammatically correct English
Good organizational and communication skills, the ability to work well in a fast-paced environment
Team sport and ready to work in and as a team.
RoleBusiness Analyst
Industry TypeBPO / Call Centre
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategorySystem Design/Implementation/ERP/CRM
Education
UG :Any Graduate
PG :Post Graduation Not Required
Key Skills
PrintingAnalytical skillsCVSTest scenariosWorkflowVisioSubject matter expertiseUnit testingTesting"|['Printing', 'Analytical skills', 'CVS', 'Test scenarios', 'Workflow', 'Visio', 'Subject matter expertise', 'Unit testing', 'Testing']|Business Analyst|Not Disclosed|
923|869|1|Post Graduation Not Required|30+ days ago|Any Graduate|3 - 6 years|"Job description
Job description
Good handson exp on LRE12.55/2020 version of Load Runner tool
Performance Center ALM
Exp with Guidwire is added advantage
RoleTesting Engineer
Industry TypeIT Services & Consulting
Functional AreaIT Software - QA & Testing
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :Any Graduate
PG :Post Graduation Not Required
Key Skills
Performance Tester"|['Performance Tester']|Performance Tester|Not Disclosed|
924|27|1|Any Postgraduate|30+ days ago|Any Graduate|3 - 6 years|"Job description
Skills Required: Photoshop
HTMLCSSbootstrap
jQueryJavascript Angularjs
Able to work alone or in a team on multiple projects and responsible for completion.Able to solve cross-platform and compatible issues, have a good eye for detail.Should be able to work on tight deadlines.
Assist back-end developers in integrating with the front-end.
Basic knowledge of javascript, jQuery.
RoleAssistant Manager/Manager-(NonTechnical)
Industry TypeIT Services & Consulting
Functional AreaITES, BPO, KPO, LPO, Customer Service, Operations
Employment TypeFull Time, Permanent
Role CategoryBack Office/Web/Transaction Processing
Education
UG :Any Graduate
PG :Any Postgraduate
Key Skills
BackendCSSFront endjQueryJavascriptHTMLbootstrapPhotoshopangularjs"|['Backend', 'CSS', 'Front end', 'jQuery', 'Javascript', 'HTML', 'bootstrap', 'Photoshop', 'angularjs']|Web Designer|Not Disclosed|
925|29|1|Any Postgraduate|30+ days ago|Any Graduate|2 - 6 years|"Job description
Minimum 2 year Any Under-Graduate Graduate Post Graduate Skills Required: PHP MySql
Ajax json jQuery Javascript
Angularjs
Frameworks: Codeignitor WordPress Joomla Opencart
RoleSoftware Developer
Industry TypeIT Services & Consulting
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :Any Graduate
PG :Any Postgraduate
Key Skills
jQueryOpencartMySQLWordpressJavascriptPHPJSONangularjsJoomlaAjax"|['jQuery', 'Opencart', 'MySQL', 'Wordpress', 'Javascript', 'PHP', 'JSON', 'angularjs', 'Joomla', 'Ajax']|Web Developer|Not Disclosed|
926|237|1|Post Graduation Not Required|30+ days ago|Any Graduate|1 - 2 years|"Job description
Candidate should have following knowledge.
Good experience in PHP MySQL.
Candidate should have knowledge of HTML,CSS,AJAX, XML, JSON etc.
Candidate should have knowledge of OOPS.
Good knowledge of Javascript,jQuery.
Familiar with Codeigniter Framework.
RoleSoftware Developer
Industry TypeIT Services & Consulting
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :Any Graduate
PG :Post Graduation Not Required
Key Skills
jQueryXMLOOPSMySQLJavascriptPHPHTMLJSONCodeigniter frameworkAjax"|['jQuery', 'XML', 'OOPS', 'MySQL', 'Javascript', 'PHP', 'HTML', 'JSON', 'Codeigniter framework', 'Ajax']|PHP Developer|Not Disclosed|
927|Less than 10|1|Any Postgraduate|30+ days ago|Any Graduate|2 - 7 years|"Job description
Working on PHP, MYSQL, HTML , JAVASCRIPT Developing and designing large web systems. Front end and back end development in CMS and E- commerce Other works as and when assigned by the seniors. Desired profile: A minimum of 2 year working experience with excellent development skills. Should have experience in advertiser content. The candidate should be technically very sound. Hands on experience required working with third part APIs.
RoleSoftware Developer
Industry TypeIT Services & Consulting
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :Any Graduate
PG :Any Postgraduate
Key Skills
developmentCMSE-commercedevelopingjavascriptHTML;JavascriptBackendFront endWeb technologieswebMySQLPHPhtml"|['development', 'CMS', 'E-commerce', 'developing', 'javascript', 'Backend', 'Front end', 'Web technologies', 'web', 'MySQL', 'PHP', 'html']|Sr.PHP Developer|Not Disclosed|
928|335|1|Any Postgraduate|30+ days ago|Any Graduate|1 - 6 years|"Job description
A UI- UX Designer at Rubico will be an integral part of our web development and design team.

UI- UX Designer Job in Uttarakhand - Rubico IT UI- UX Designer

A UI- UX Designer will require the ability to come up with creative solutions and innovative ideas along with working on creating user interfaces and enhancing user experience as per custom requirements.

Share this on Required Skills

1 years of relevant experience working in UI- UX Designing.

Good command on Web Page/ Application Design, Logo Design, User Interface/ Mobile app design.

Good sense of UX/ UI (User Experience/ User Interface).

Strong working knowledge of Photoshop, Illustrator, Sketch, XD and associated design tools.

Creative and innovative thinker with excellent communication skills.

Sound understanding of working on front- end technologies with HTML5 & CSS3 will be preferred.

Experience in creating Wireframe/ Prototype Design. Responsibilities

Understand the project by asking questions, identifying challenges and offering suggestions for improvement.

Carry out User Analysis and Visual Design according to custom requirements.

Consult with the client and discuss questions during sprint meetings.

Design logos, edit images, typography etc.

Reviews quality of deliverables prepared by team before passing to client.

RoleGraphic/Web Designer
Industry TypeIT Services & Consulting
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :Any Graduate
PG :Any Postgraduate
Key Skills
Front endPrototypePDFWeb technologiesIllustratorWeb developmentPhotoshopRecruitmentCSS3Visual Design"|['Front end', 'Prototype', 'PDF', 'Web technologies', 'Illustrator', 'Web development', 'Photoshop', 'Recruitment', 'CSS3', 'Visual Design']|UI-UX Designer Urgent|Not Disclosed|
929|304|1|Post Graduation Not Required|30+ days ago|B.Tech/B.E. in Any Specialization|7 - 12 years|"Job description
Job Description :


Elicit requirements using interviews, document analysis, requirements workshops, surveys, site visits, business process descriptions, use cases, scenarios, business analysis, task and workflow analysis.

Critically evaluate information gathered from multiple sources, reconcile conflicts, decompose high-level information into details, abstract up from low-level information to a general understanding, and distinguish user requests from the underlying true needs.

Proactively communicate and collaborate with external and internal customers to analyze information needs and functional requirements and deliver the following artifacts as needed: (Functional requirements (Business Requirements Document), Use Cases, GUI, Screen and Interface designs)

Utilize your experience in using enterprise-wide requirements definition and management systems and methodologies required.

Work independently with users to define concepts and under direction of project managers.

Drive and challenge business units on their assumptions of how they will successfully execute their plans.


Job Requirement


Strong analytical and product management skills.

Thorough understanding of how to interpret customer business needs and translate them into application and operational requirements.

Excellent verbal and written communication skills and the ability to interact professionally with a diverse group, executives, managers, and subject matter experts.

Serves as the conduit between the customer community (internal and external customers) and the software development team through which requirements flow.

Develop requirements specifications according to standard templates, using natural language.

Collaborate with developers and subject matter experts to establish the technical vision and analyze tradeoffs between usability and performance needs.

Be the liaison between the business units, technology teams and support teams.


RoleBusiness Analyst
Industry TypeIT Services & Consulting
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategorySystem Design/Implementation/ERP/CRM
Education
UG :B.Tech/B.E. in Any Specialization
PG :Post Graduation Not Required
Key Skills
requirementssoftware developmentproduct managementbusiness processuse casesbusiness analysisoperationalguibusiness unitscustomer"|['requirements', 'software development', 'product management', 'business process', 'use cases', 'business analysis', 'operational', 'gui', 'business units', 'customer']|Business Analyst / Product Manage|Not Disclosed|
930|10|1|Post Graduation Not Required|30+ days ago|Any Graduate|2 - 7 years|"Job description

Job Description
Good knowledge of HTML, Core PHP, Other Frameworks, Java Script, and CSS Coding.
Good understanding of OOPS Concepts.
Knowledge of database and database concepts.
Should have Analytical and database concepts.
Experience on MongoDB is a must.
Should be well-versed with GIT.
Must be a team player, keen to learn, posses a good attitude and be self-discipline.
RoleSoftware Developer
Industry TypeIT Services & Consulting
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :Any Graduate
PG :Post Graduation Not Required
Key Skills
CSSGITCodingAnalyticalOOPSJavascriptDatabaseHTMLMongoDBCore PHP"|['CSS', 'GIT', 'Coding', 'Analytical', 'OOPS', 'Javascript', 'Database', 'HTML', 'MongoDB', 'Core PHP']|Laravel Developer|Not Disclosed|
931|146|1|Post Graduation Not Required|30+ days ago|B.Tech/B.E. in Computers|2 - 7 years|"Job description
Job Description :

Requirements




Design and build advanced applications for the Android platform

Collaborate with cross-functional teams to define, design, and ship new features.

Work with outside data sources and API\ 's

Unit-test code for robustness, including edge cases, usability, and general reliability.

Work on bug fixing and improving application performance.

Continuously discover, evaluate, and implement new technologies to maximize development efficiency.


Requirements


BS/MS degree in Computer Science, Engineering or a related subject

2 years of software development experiencec

2 years of Android development

Have published at least one original Android app

Experience with Android SDK

Experience working with remote data via REST and JSON

Experience with third-party libraries and APIs

Working knowledge of the general mobile landscape, architectures, trends, and emerging technologies

Solid understanding of the full mobile development life cycle




RoleSoftware Developer
Industry TypeIT Services & Consulting
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :B.Tech/B.E. in Computers
PG :Post Graduation Not Required
Key Skills
android sdkrestrequirementsdevelopmentsoftware developmentlife cyclecodesolidsoftwareandroidmobileexperiencegeneralapplicationdesignapicomputer science engineeringthird partyapplications"|['android sdk', 'rest', 'requirements', 'development', 'software development', 'life cycle', 'solid', 'software', 'android', 'mobile', 'general', 'application', 'design', 'api', 'computer science engineering', 'third party', 'applications']|ANDROID Developer|Not Disclosed|
932|32|1|Post Graduation Not Required|30+ days ago|B.Tech/B.E. in Computers|2 - 7 years|"Job description
Experience Adobe Flash / Actionscript Developer with solid skills in multimedia elearning / e-learning development. Although the core skill required is Flash & Actionscript ( AS2/3 ), may have a wide range of other web technologies possibly including CSS, XML, HTML, Javascript and SCORM. The candidate will have exposure to working on web and or multimedia learning / blended learning ( e. g. e-learning ) based projects and have exposure to Learning Management Systems ( LMS ). This role may also involve some client interaction, therefore solid communication skills are essential. All candidates MUST have a in the e-learning arena and be able to show extensive ability in Actionscript Design/ Development

RoleSoftware Developer
Industry TypeIT Services & Consulting
Functional AreaIT Software - eCommerce, Internet Technologies
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :B.Tech/B.E. in Computers
PG :Post Graduation Not Required
Key Skills
e learningsolidadobe flashadobejavascriptmultimedialmswebxmlflash actionscriptclient interactionhtmldeveloperflash"|['e learning', 'solid', 'adobe flash', 'adobe', 'javascript', 'multimedia', 'lms', 'web', 'xml', 'flash actionscript', 'client interaction', 'html', 'developer', 'flash']|E-Learning Flash/ Actionscript Developer|Not Disclosed|
933|57|1|MBA/PGDM in Any Specialization|30+ days ago|Any Graduate|2 - 7 years|"Job description

:We are looking for candidates who have a passion for writing and would like to explore content development as a long-term career option. Ideal candidates should have excellent communication skills and a creative flair for writing on various subjects.

RoleContent Developer
Industry TypeIT Services & Consulting
Functional AreaJournalism, Editing, Content
Employment TypeFull Time, Permanent
Role CategoryContent Development
Education
UG :Any Graduate
PG :MBA/PGDM in Any Specialization
Key Skills
content developmentidealwritingexcellent communication skillsexcellent communicationcontent writercreativeoptionwho"|['content development', 'writing', 'content writer', 'creative', 'option', 'who']|Content Writer|Not Disclosed|
934|Less than 10|||30+ days ago|Any Graduate|6 - 8 years|"Job description
Roles and Responsibilities
We are looking for Automation Testing - Selenium position for candidates who are available to join in less than 30 days with the following skills.

Minimum Requirements:
Minimum 6 to 7 years experience
Minimum automation experience of 3 years on Selenium BDD framework with C#/Java
Proficient in test processes and testing techniques
Ability to lead projects and write Test strategy, Test Plan and DSR
Good verbal and written communication skills
Proactive and able to manage the test cycle and risks
Planning and coordination skills
Act as point of contact for all technical and automation test related queries
Able to work with and follow the guidance of test manager/Head of test
Location Bangalore




RoleSystem Analyst
Industry TypeIT Services & Consulting
Functional AreaIT Software - QA & Testing
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :Any Graduate
Key Skills
C#JAVADSRBDDBDD frameworktestingAutomation TestingSelenium"|['C#', 'JAVA', 'testing', 'Automation Testing', 'Selenium']|Automation Testing - Selenium|Not Disclosed|
935|Less than 10|||30+ days ago|Any Graduate|3 - 8 years|"Job description
Roles and Responsibilities
We are looking for .Net Developer who are available to join in less than 30 days with the following skills.

Minimum Requirements:

Solid understanding of OOP Design principles.
Should be able to design, develop, debug and manage application code using C#, ASP.NET MVC, Web API and Integrate Third party services (including writing technical design document) – Minimum 2/3 years of recent experience on this technology
Should be able to write, modify Entity Framework layer using repository pattern.
Should be able to understand and write complex DDL, DML queries, Stored procedures, functions and views in SQL.
Should be able to write/debug Java script, jQuery and Ajax.
Should be able to write Unit testing using MS Test/NUnit (Required) and MOQ (optional).
Should have worked in TFS Version control.
knowledge of Token based authentication is an added advantage.
knowledge of AppInsights, Azure Service bus, Function Apps and Triggers is an advantage.
knowledge of Swagger is an added advantage.





RoleSoftware Developer
Industry TypeIT Services & Consulting
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :Any Graduate
Key Skills
C#TFSOOPDMLMSJavascriptASP.NET MVCDDLjquerySQLAjax"|['C#', 'TFS', 'OOP', 'DML', 'MS', 'Javascript', 'ASP.NET MVC', 'DDL', 'jquery', 'SQL', 'Ajax']|.Net Developer|Not Disclosed|
936|222|1|Post Graduation Not Required|30+ days ago|Any Graduate|4 - 8 years|"Job description
Payroll & statutory
Checking of all the attendance summary of employees.
Good knowledge about minimum wages.
Maintains payroll information by collecting, calculating, and entering data.
Resolves payroll discrepancies by collecting and analyzing information.
Generation of Monthly PF /ESIC/ PT Challan.
New Joining in PF/ESIC portal to generate UAN and IP.
Show Exit date in PF/ESIC portal.
Claim Settlement and PF Advance.
KYC Updating of Old and new employees.
To process the full and final settlement of employees within the agreed upon timelines and resolve employee queries if any related to F&F settlement.
Maintaining of Employee records, salary masters Preparing payroll dashboard.
Calculation of Gratuity, Bonus, Leave encashment, Compensation.
Preparing Appointment , Confirmation and relieving letters.
Ensure confidentiality of all Payroll related items, transactions and reports.
Manage F&F settlement of employees leaving the service of the company. Verify all required documents and calculate pending dues, unpaid salary, incentives, bonus, gratuity & LTA. Ensure on time settlement and release of payments.
Preparing daily & monthly MIS reports as required by the HOD.
Responsible for preparing various reports related to Statutory Compliances.
Continually educate employees on company policies.
HR Operations.
Process a variety of employment related paperwork, including new hire documents, employee status changes, database updates, employee information and other employee data.
Organize, maintain and update Employee Files
Generate reports as applicable/assigned from the database and address queries
Provide excellent employee service and act as a point of contact for employees who have routine questions regarding HR policies and procedures.
To have a good understanding of the internal and external policies, procedures, regulations, and compliance related to Human Resources and respond to employee queries.
Help in providing standard employment letters and other transactional activities.
Support New Hire Orientation and process termination and exit formalities both pre and post exit.
Coordinating planned actions to manage incidents and provide response and service to employee, vendor and client queries
Monitor employee progress and stay abreast on company climate and culture, ensuring it stays positive and productive
Foster cross-functional relationships and ensure managers and employees are properly connected
Regularly meet with employees for progress reviews and assessments, discussing any problems or grievances they may have
Promote a positive and open work environment where employees feel comfortable speaking up about issues
RoleHR Executive
Industry TypeIT Services & Consulting
Functional AreaHR, Recruitment, Administration, IR
Employment TypeFull Time, Permanent
Role CategoryHR/ Recruitment / IR
Education
UG :Any Graduate
PG :Post Graduation Not Required
Key Skills
MIS reportingReport generationPayrollLegal complianceHR operationsComplianceESICDatabaseHR policiesHR"|['MIS reporting', 'Report generation', 'Payroll', 'Legal compliance', 'HR operations', 'Compliance', 'ESIC', 'Database', 'HR policies', 'HR']|HR Operations Specialist - Diversity|Not Disclosed|
937|36|1|Post Graduation Not Required|30+ days ago|Any Graduate|5 - 10 years|"Job description

Build efficient, testable, and reusable PHP modules and plugins
Integration of user-facing elements developed by back-end developers
Solve complex performance problems and architectural challenges
Ensure to resolve identified issues related to PHP development to different customers varying from senior
managers to varied technical personnel.
Maintain and manage clear plus complete documentation.
Write all clean object-oriented PHP as well as efficient SQL.
Develop and deploy new features, modules and write bug-free code for web-based applications.
Key Skills:

Proficiency in PHP programming with OOPS, MySql, Javascript, and jQuery.
Understanding of MVC design patterns
Hands-on experience in designing complex database queries with a multi DB/table structure
Hands-on experience in back-end technologies, such as HTML and CSS
Understanding of Browser compatibilities and standard Compliances
Good knowledge of open source CMS such as WordPress, Joomla, Drupal, etc will be an added advantage.

Duties
Behavioral Competencies :

Good spoken and written communication skills.
Positive thinking and results-oriented.
Ability to work with minimum supervision.
Ability to multitask and prioritize responsibilities.
Strong attention to detail.
RoleSoftware Developer
Industry TypeIT Services & Consulting
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :Any Graduate
PG :Post Graduation Not Required
Key Skills
Communication SkillsCssOpen SourceMvc Design PatternsMysqlJavascriptHtmlJqueryPhp Developer"|['Communication Skills', 'Css', 'Open Source', 'Mysql', 'Javascript', 'Html', 'Jquery']|SR PHP Developer|Not Disclosed|
938|40|1|MCA in Computers, MS/M.Sc(Science) in Chemistry|30+ days ago|B.Tech/B.E. in Production/Industrial|2 - 7 years|"Job description
Experience in Python, Postgresql, XML, HTML, CSS, JavaScript, JQuery
Experience with common python libraries/frameworks like Django/Flask/Pyramid
Solid understanding of object-oriented programming
Experience in JavaScript frameworks/libraries like Angular/React/Vue
Familiarity with concepts of MVC, ORM RESTful
Proficient understanding of GIT
Able to implement automated testing platforms and unit tests
Good communication in the English language is a must
RoleSoftware Developer
Industry TypeIT Services & Consulting
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :B.Tech/B.E. in Production/Industrial
PG :MCA in Computers, MS/M.Sc(Science) in Chemistry
Key Skills
jQueryGITXMLPostgresqlDjangoJavascriptHTMLMVCObject oriented programmingPython"|['jQuery', 'GIT', 'XML', 'Postgresql', 'Django', 'Javascript', 'HTML', 'MVC', 'Object oriented programming', 'Python']|Python Full - Stack Developers|Not Disclosed|
939|36|1|MS/M.Sc(Science) in Chemistry, MCA in Computers|30+ days ago|B.Tech/B.E. in Production/Industrial|3 - 8 years|"Job description
Good exposure to Object-Oriented Programming
Experience in JavaScript frameworks/libraries like Angular/React/Vue
Good database skills Experience in creating Stored procedures, Function, Views, and Reports in MS SQL Server
Knowledge of Design patterns
Excellent logical, analytical problem-solving skills
Willingness to learn new technologies and work in a team
Good communication skills
RoleSoftware Developer
Industry TypeIT Services & Consulting
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :B.Tech/B.E. in Production/Industrial
PG :MS/M.Sc(Science) in Chemistry, MCA in Computers
Key Skills
MS SQLjQueryWeb technologiesAnalyticalJavascriptDatabase.NetMVCStored proceduresObject oriented programming"|['MS SQL', 'jQuery', 'Web technologies', 'Analytical', 'Javascript', 'Database', '.Net', 'MVC', 'Stored procedures', 'Object oriented programming']|Dot Net Full - Stack Developers|Not Disclosed|
940|12|1|MS/M.Sc(Science) in Chemistry, MCA in Computers|30+ days ago|B.Tech/B.E. in Production/Industrial|3 - 8 years|"Job description
A minimum of 3 years of hands-on experience in programming in PHP
Hands-on experience in Laravel Framework
Experience in JavaScript frameworks/libraries like Angular/React/Vue
Knowledge of query design and optimization and database schema design, preferably in MySQL
Demonstrated experience with source code control procedures and environments.
Thorough understanding of the Software Development Lifecycle and exposure to Agile or iterative SDLCs
RoleSoftware Developer
Industry TypeIT Services & Consulting
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :B.Tech/B.E. in Production/Industrial
PG :MS/M.Sc(Science) in Chemistry, MCA in Computers
Key Skills
jQueryMySQLSchemaJavascriptAgileSoftware development life cyclePHPJ2EeSTMObject oriented programming"|['jQuery', 'MySQL', 'Schema', 'Javascript', 'Agile', 'Software development life cycle', 'PHP', 'J2Ee', 'STM', 'Object oriented programming']|PHP Full - Stack Developers|Not Disclosed|
