|Job Applicants:|Posted:|UG :|experience|job_desc|key_skills|position|salary|Openings:|PG :|Doctorate :
705|40|25 days ago|Any Graduate|3 - 6 years|"Job description
  Your responsibilities
Offers technical advice and provides comment on enquiry specifications for customers/channels/sales engineers with regard to Hitachi ABB products/systems/ applications.
Provides technical support during the technical meeting, product presentations and negotiations.
Performs analytic and diagnostic studies to determine most suitable technical solution to meet customer needs.
Propose technical solutions for complex enquiries.
Prepares and delivers technical presentations and demonstrations for both internal staff and customers on complex product issues.
Offers product / solution / service-related training.
Prepares and checks technical articles for publication.
Living core values of safety and integrity, which means taking responsibility for your own actions while caring for your colleagues and the business.
Your background
A Bachelor degree in Electrical Engineering or related discipline.
4-8 Years of experience in Technical sales support role.
Good Analytical problem-solving skills.
Customer focused approach.
RoleR&D Executive
Industry TypeElectronic Components / Semiconductors
Functional AreaEngineering Design, R&D
Employment TypeFull Time, Permanent
Role CategoryR&D
Education
UG :Any Graduate
PG :Post Graduation Not Required
Key Skills
ProcurementElectrical engineeringSystem testingDiagnosticsPlanning engineeringAnalyticalTechnical salesTechnical supportSales support"|['Procurement', 'Electrical engineering', 'System testing', 'Diagnostics', 'Planning engineering', 'Analytical', 'Technical sales', 'Technical support', 'Sales support']|Technical Sales Support Specialist|Not Disclosed|1|Post Graduation Not Required|
706|155|30+ days ago|Any Graduate, B.Tech/B.E. in Production/Industrial|6 - 10 years|"Job description
Role Description-
Provides technical support for SAS software applications on multiple operating systems or platforms by applying knowledge of software usage, features, and functions.
Routinely leverages that knowledge to resolve SAS customer issues and influence software direction.
Diagnose and troubleshoot technical issues, basic network, OS issues, research and identify solutions to software issues
Ask customers targeted questions to quickly understand the problem
Talk to clients through a series of actions, either via phone or email, until they’ve solved the technical issue
Provide prompt and accurate feedback to customers, refer to internal database or external resources to provide accurate tech solutions
Prioritize and manage several open issues at one time
Follow up with clients to ensure their IT systems are fully functional after troubleshooting
Document technical knowledge in the form of notes and manuals
Proactively communicates carefully and effectively with customers and experts across SAS during the problem resolution process.
Accurately documents and specifies information in the tracking system during the entire track life cycle.
Manages internal and external expectations and project pressures including coordinating/managing problem escalation activities and communications.
Collaborates within SAS with the internal teams engaged to ensure improved customer experience
Qualification Skills -
Bachelor’s degree in engineering or equivalent knowledge.
SAS Administration and Installation skills
SAS Viya knowledge would be added advantage
Good Troubleshooting skills, Good Unix knowledge
Cloud Knowledge would be preferred
Logical analysis and good communication skills
Basic SAS Administration, installation skills
Good to have basic knowledge on SAS Solutions, 9.x Viya
Good to have experience with Kubernetes and Docker
Good to have experience with ETL and BI tools
Good to have hands-on experience with databases, like writing basic SQL queries
RoleCustomer Support Engineer/Technician
Industry TypeIT Services & Consulting
Functional AreaIT Hardware, Technical Support, Telecom Engineering
Employment TypeFull Time, Permanent
Role CategoryTechnical Support
Education
UG :Any Graduate, B.Tech/B.E. in Production/Industrial
PG :Post Graduation Not Required
Key Skills
UnixSQL queriesSASTechnical Support AnalystCustomer experienceApplication softwareTechnical supportAnalytics"|['Unix', 'SQL queries', 'SAS', 'Technical Support Analyst', 'Customer experience', 'Application software', 'Technical support', 'Analytics']|Technical Support Analyst- Technical Support|Not Disclosed|1|Post Graduation Not Required|
707|20|30+ days ago|Any Graduate|3 - 5 years|"Job description
  As Support Consultant you work for the Unit Global Support. You are part of a team of more than 20 Support Consultants and are the first point of contact for our global accounts, international partners, and colleagues worldwide to answer Planon software related questions. Those questions can both be functional or technical.
We promise we ll challenge you every step of the way: you ll be working with worldleading clients and get responsibilities others may only dream of.
More than 95% of all calls are solved within the unit. We work closely together with the Development Department, which processes all software changes.
You successfully fulfill your role by:
Answering questions/advising on possible solutions to problems and providing possible workarounds
Analyzing software errors, documenting them, and then forwarding them to Development
Recording reports in the reporting system
Monitoring the progress of reports and attending to their prompt and correct handling and communication to the customer (whether internal or external). Active ownership is also expected
Helping think through quality improvements for processes, procedures and the information supply with regards to completing reports
First point of contact for internal and external questions concerning Planon software and services.
Maintaining contact with customers who require attention.
India Hyderabad Customer Services

Profiel
Our mission is to deliver inhouse software solutions that enable our clients to effectively solve their challenges and that s no simple task. To fulfil our mission, we need you to be customer-oriented, flexible, accurate, stress-resistant and analytical. You re a team player but are also able to work independently.
Our ideal candidate meets the following criteria:
A bachelor s or master s degree
At least 3-5 years relevant work experience
Experience in complex software support e.g. ERP,CRM
ITIL knowledge is an advantage
Fluency in English
Experience working with Distributed Teams


RoleSoftware Developer
Industry TypeIT Services & Consulting
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :Any Graduate
PG :Post Graduation Not Required
Key Skills
TrainingERPPerformance managementSoftware supportAnalyticalHTMLBudgetingSoftware solutionsMonitoringCRM"|['Training', 'ERP', 'Performance management', 'Software support', 'Analytical', 'HTML', 'Budgeting', 'Software solutions', 'Monitoring', 'CRM']|Support Consultant|Not Disclosed|1|Post Graduation Not Required|
708|23|26 days ago|B.Tech/B.E. in Computers|2 - 3 years|"Job description
  What you ll do:
Provide support to CRM users worldwide while working closely with Engineering teams to maintain the operational integrity of production systems
Configuration and administration of CRM (mainly Salesforce) and integrated applications
Maintenance and customization users, roles, profiles, groups, accounts, contacts, record types, sharing rules, custom objects, pick lists and page layout customization to support vital business functions
Perform final Data Mapping and execution of Data import of any approved business requests into CRM
Create documentation of any business rules/transformations/issues and resolutions
Perform monitoring of data and system rules to ensure data integrity
Build and maintain SQL scripts in Microsoft SQL Server / Oracle DB
Resolve end user problems by clarifying issues; researching and exploring answers and alternative solutions; implementing solutions; escalating unresolved problems
Identify ticket trends and work towards reducing recurrences
Identify opportunities to simplify, optimize, and automate business processes
What you ll need:
Bachelors Degree with a minimum of 2-3 years of Salesforce administration, System Support, and/or System Administration
Strong broad-based understanding of one or more CRM (mainly Salesforce) applications and its modules.
Proven ability to manage users, data, and security
Proven troubleshooting skills including the ability to analyze and resolve difficult problems quickly with keen attention to detail
Demonstrated proficiency in the use of data management tools such as Data Loader
Familiarity with standard business, sales, and finance processes
Detail-oriented with excellent verbal and written communication skills
Salesforce Admin certification is a plus
Should be able to map the business requirement to sales cloud/service cloud features and functionality.
Very good understanding of cases, quotes, products, opportunities, orders, accounts and contacts in SFDC.
Should be able to engage cross-functional teams to resolve the issues related to Service/Sales Cloud in Salesforce
Hands-on experience in reports/dashboards.
Solid understanding of users, profiles, roles, access and Salesforce security model
Display in-depth knowledge to support multiple Salesforce products with little to no assistance
Strong customer service and relationship building skills with a team-player attitude
Ability to work independently with minimum direction
Comfortable with 24/7 rotational shifts
Who you are:
Motivated, high-potential performer, with demonstrated ability to influence and lead.
Strong communicator with excellent interpersonal skills.
Able to solve complex problems and successfully manage ambiguity and unexpected change.
Teachable and embracing of best practices and feedback as a means of continuous improvement.
Consistently high achiever marked by perseverance, humility and a positive outlook in the face of challenges.
RoleBusiness Analyst
Industry TypeIT Services & Consulting
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategorySystem Design/Implementation/ERP/CRM
Education
UG :B.Tech/B.E. in Computers
PG :Post Graduation Not Required
Key Skills
Software designData managementCustomer serviceOracleTroubleshootingTechnical supportMonitoringCRMSystem administrationSalesforce"|['Software design', 'Data management', 'Customer service', 'Oracle', 'Troubleshooting', 'Technical support', 'Monitoring', 'CRM', 'System administration', 'Salesforce']|Salesforce Technical Support|Not Disclosed|1|Post Graduation Not Required|
709|24|30+ days ago|Any Graduate|3 - 5 years|"Job description
Part of the Customer Experience team, this position requires a highly motivated and energetic individual with a passion for helping clients maximize adoption of our cloud-based solutions.
Responsible for ensuring continued customer satisfaction by performing technical support tasks and issue resolution. Prefer local Ahmedabad vicinity candidates. If you are out of state, clearly indicate if you are planning to relocate to Ahmedabad.
KEY RESPONSIBILITIES:
Become an expert in Malbek solutions and well-versed in contract management industry knowledge
Collaborate with customers to understand requirements and business objectives
Configure the Malbek solution using best practices and our methodology to meet customer objectives; collaborate with internal team members to ensure the highest level of customer success
Work closely with customers to validate configurations, import data, configure integrations and provide overall support for implementing the solution
Monitor and respond to support tickets via email, phone, and our help system
Collaborate with other team members to bring support tickets to resolution
Assist with creating or maintaining support articles, knowledge base, FAQs
Share responsibility for responding to critical support tickets outside of our support hours
Participate in product testing and other internal activities to ensure we are always delivering the best product and service to our
IDEAL CANDIDATE SKILLS:
Positive attitude, strong desire to be a part of the team and growing company
Willingness to learn the product end-to-end, both with self-discovery and with our support
This is not a technical role, but a good technical aptitude is desired and will help with learning
Experience in a customer support or consulting role a plus
Excellent problem-solving skills; ability to empathize with customers; ability to communicate solutions in a clear, positive, and professional manner
Ability to build strong relationships with internal teams and customers
Flexibility in hours (off hours and weekend work required occasionally)
  RoleAssociate/Senior Associate -(Technical)
Industry TypeIT Services & Consulting
Functional AreaITES, BPO, KPO, LPO, Customer Service, Operations
Employment TypeFull Time, Permanent
Role CategoryVoice
Education
UG :Any Graduate
PG :Post Graduation Not Required
Key Skills
ProcurementContract managementCustomer satisfactionConsultingCloudIssue resolutionCustomer supportProduct testingTechnical supportAnalytics"|['Procurement', 'Contract management', 'Customer satisfaction', 'Consulting', 'Cloud', 'Issue resolution', 'Customer support', 'Product testing', 'Technical support', 'Analytics']|IMPLEMENTATION CONSULTANT AND CUSTOMER SUPPORT|Not Disclosed|1|Post Graduation Not Required|
710|373|30+ days ago|Any Graduate|2 - 8 years|"Job description
Job Description
The key responsibilities of this role are:
Control-M Migration/Upgrade and Deployment pipeline, Automation API
Excellent understanding and troubleshooting skill of all Control-M component (EM/Server/agent and Modules)
Control-M Workload Archiver experience.
Support the release of new code and artefacts to environments during business and non-business hours.
Rapid response to / and escalation of high severity incidents
Proactive issue detection / service monitoring


Requirements
Service restoration subsequent to any unanticipated outages / disruptions
Incident management, root cause analysis, problem determination and resolution
Provision of technical support on a shift / on call / rotational basis
Escalation as necessary to secure assistance / technical guidance from other Technology teams
Support and planning of infrastructure upgrades and patching
Automation and process improvement
Knowledge of project management methodologies
Ability to coach team members in supported technologies and processes
RoleSoftware Developer
Industry TypeRecruitment / Staffing
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :Any Graduate
PG :Post Graduation Not Required
Key Skills
AutomationProject managementProcess improvementControl-MIncident managementTechnical AnalystTroubleshootingTechnical supportMonitoringRecruitment"|['Automation', 'Project management', 'Process improvement', 'Control-M', 'Incident management', 'Technical Analyst', 'Troubleshooting', 'Technical support', 'Monitoring', 'Recruitment']|Sr . Technical Analyst - Support|Not Disclosed|1|Post Graduation Not Required|
711|Less than 10|30+ days ago|Any Graduate|1 - 4 years|"Job description
Educational qualification : Under Graduate, Preferably commerce
Experiance : Experience / Knowledge in Any Accounting Software
Job location : Tirure and Valancheri
Key skills : IT- Desk top level knowledge, OS/Software installation
Job requirements : The Applicant should be willing to travel and help the existing customers on product training and resolve other software related issues.
Onsite Service Support job. The Applicant should be willing to travel and help the existing customers on product training and resolve other software related issues. Must have IT- Desk top level knowledge, OS/Software installation.
RoleAssociate/Senior Associate -(Technical)
Industry TypeIT Services & Consulting
Functional AreaITES, BPO, KPO, LPO, Customer Service, Operations
Employment TypeFull Time, Permanent
Role CategoryVoice
Education
UG :Any Graduate
PG :Post Graduation Not Required
Key Skills
Product trainingSoftware installationCommerceAccounting softwareTechnical support"|['Product training', 'Software installation', 'Commerce', 'Accounting software', 'Technical support']|Technical Support|Not Disclosed|1|Post Graduation Not Required|
712|182|27 days ago|Any Graduate|3 - 7 years|"Job description
Greetings from Teamware Solutions !!!
We are hiring for ""Technical Support Analyst - Sales Operations"" position ,
who can join one of our Product Based MNC Client
on immediate basis or maximum in 30 Days notice.
Current Location : Noida

What you will do:
Effectively communicate with internal customers via email, phone and
other electronic methods to ensure high customer satisfaction
Maintain excellent relationships with internal customers by applying
superb customer service and technical skills for maximum effectiveness
and satisfaction.
Learn our business process & technical stack (including but not limited to
Anaplan, Snaplogic, Power BI, SQL and Power Apps) to perform in-depth
troubleshooting to identify root cause while understanding the customers
pain points and communicating with them in the manner most appropriate.
Debugging of technical issues resulting from configuration / code and
provide workarounds
Maintain documentation / wiki for regular canned responses

What you need to succeed:
B.E/B.Tech Computer Science or equivalent degree with 3-7 years of
relevant domain experience
At least two years of full time experience in technical support or related
field
Proven experience supporting enterprise software solutions, ideally SPM,
SFA, CRM, PRM applications.
Preferred prior working experience on technologies like Anaplan, SQL,
Power BI and Power Apps
Sophisticated written and verbal communication skills
Excellent organizational skills with the ability to prioritize, manage, multi-
task and execute projects multi-functionally.
Excellent analytical skills and the ability to explain sophisticated concepts
simply.
Willing to work in a 24x5 work schedule

RoleOther
Industry TypeEducation / Training
Functional AreaOther
Employment TypeFull Time, Permanent
Role CategoryOther
Education
UG :Any Graduate
Key Skills
Power BISnaplogicPower AppsAnaplanSQL"|['Power BI', 'Anaplan', 'SQL']|3-7 Years_ Technical Support Analyst - Sales Operations_ Noida|₹ 5,00,000 - 9,50,000 P.A.|||
713|20|30+ days ago|B.Tech/B.E. in Computers|5 - 10 years|"Job description
Minimum of 5+ years in PeopleSoft technical experience. Worked on all phases of a project development, testing, production support, etc. Code migrations (Project, SQR, Crystal, etc.). Exposure to one more PeopleSoft functional modules will be a plus
Debug and develop SQRs, People Code, Application Engine, Application Messaging, Data Conversions, and Component Interfaces.
Have knowledge of PeopleSoft security Query Development. Troubleshoot nVision, Crystal Reports and XML Publisher issues. Ability to troubleshoot the batch job failures.
Complete understanding of PeopleSoft Internet Architecture (PIA); specifically Unix/Linux, Oracle database hosting environment
Manage scope and customer expectations effectively on individual assignments/ issues. Should have good communication skills -- verbal written. Exhibits effective analytical skills organizational skills with positive attitude. Working with BMC Remedy Helpdesk will be a plus. PeopleSoft Technical Certification and Oracle Database certification will be a plus Willing to work in rotational shift schedules early day, late nights, Weekend, Night shifts.
Required PeopleSoft Skills:
Minimum of 5+ years PeopleSoft technical experience
Functional exposure in one or more modules HCM/Financial/ Campus Solutions
People Tools 8.4x or later experience
Experience in latest People Tools release 8.5x and 9.2 applications is preferred.
Basic understanding of PeopleSoft Internet Architecture (PIA)
RoleOutside Technical Consultant
Industry TypeIT Services & Consulting
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategorySystem Design/Implementation/ERP/CRM
Education
UG :B.Tech/B.E. in Computers
PG :Post Graduation Not Required
Key Skills
UnixApplication supportHelpdeskLinuxProduction supportBmc RemedySQRXMLPeopleSoftTechnical support"|['Unix', 'Application support', 'Helpdesk', 'Linux', 'Production support', 'Bmc Remedy', 'SQR', 'XML', 'PeopleSoft', 'Technical support']|PeopleSoft Application Support Specialist|Not Disclosed|1|Post Graduation Not Required|
714|10|30+ days ago|BCA in Computers, B.Sc in Computers, B.Tech/B.E. in Computers|2 - 7 years|"Job description
Brief Role : Job Description To undertake administrative and secretarial support Work undertaken will be to assist with tasks such as arranging complex travel and accommodation, booking meeting rooms in the UK offices, arranging couriers etcArranging document Solving general telephone queries Investigation of systems, assisting with timesheet submissions etc. Additional Information Salary: Not Disclosed by RecruiterIndustry:Accounting / FinanceFunctional Area:IT Software - Application Programming , MaintenanceRole Category:Admin/ Maintenance/ Security/ DatawarehousingRole:Technical Support EngineerDesired Candidate Profile Please refer to the Job description aboveEducation- UG: B. Tech/ B. E.
RoleTechnical Support Engineer
Industry TypeRecruitment / Staffing
Functional AreaIT Software - Other
Employment TypeFull Time, Permanent
Role CategoryAdmin/Maintenance/Security/Datawarehousing
Education
UG :BCA in Computers, B.Sc in Computers, B.Tech/B.E. in Computers
PG :M.Tech in Computers, MCA in Computers
Key Skills
AdministrationSecretarial activitiesSupport AnalystTelephoneApplication programmingTechnicalSoftwareBusiness ExecutiveTechnical supportComplex"|['Administration', 'Secretarial activities', 'Support Analyst', 'Telephone', 'Application programming', 'Technical', 'Software', 'Business Executive', 'Technical support', 'Complex']|Support Analyst|Not Disclosed|1|M.Tech in Computers, MCA in Computers|
715|Less than 10|30+ days ago|Any Graduate|1 - 2 years|"Job description
Web Designer / Sr. Web Designer TES- India Website design, web development company Rajkot Gujarat Web designers plan, create and code web pages, using both non- technical and technical skills to produce websites that fit the customer's requirements.

Responsibilities Web designer duties can vary depending upon the type of organization worked for and the technical level of the website, but can include:

meeting clients to identify their needs and liaising regularly with them
drawing up detailed website specifications
designing sample page layouts including text size and colours
designing graphics, animations and manipulating digital photographs
coding using a variety of software
working with different content management systems
search engine optimization
designing the website's visual imagery and ensuring it's in line with company branding policy or the requirements of the client
proofreading content and making changes where necessary
editing content, debugging code and re- designing web pages
working with other web specialists including web developers and graphic designers
testing the website to ensure it is working
post- sales technical support
training client's staff
researching current design trends
continual professional development to keep up to date with new software developments. Expected Competencies
Proficient in HTML5, CSS, jQuery, Responsive Design and Bootstrap is an added advantage
Knowledge of Adobe Photoshop, Illustrator and other graphic tools.
Proven work samples of highly creative designs will be preferred.
The background of Fine Arts will be added advantage.
Awareness of web designing trends and norms.
Working in accordance to the teams interests. 1 to 2 years Working hours Working hours are generally 9:30am to 7pm but can involve extra hours in the evenings or on weekends to meet deadlines. Some jobs may involve being on- call to deal with unexpected problems that need solving at any time day or night.

Contact Details #331/ 2, Silver Chamber,

Tagore Road, Rajkot

We are hiring! 01. Business Development Executive 02. Web Designer 03. SEO Executive 04. Graphic Designer # 331/ 2, Silver Chamber,

Tagore Road, Rajkot

Ph: 0281- 2463346

Mo: +91 9687299866

RoleSales/Business Development Manager
Industry TypeIT Services & Consulting
Functional AreaSales, Retail, Business Development
Employment TypeFull Time, Permanent
Role CategoryRetail Sales
Education
UG :Any Graduate
PG :MBA/PGDM in Marketing
Key Skills
GraphicsContent managementCVCodingWeb developmentPost salesBrandingTechnical supportLiaisingFine arts"|['Graphics', 'Content management', 'CV', 'Coding', 'Web development', 'Post sales', 'Branding', 'Technical support', 'Liaising', 'Fine arts']|sales technical support|Not Disclosed|1|MBA/PGDM in Marketing|
716|366|28 days ago|B.Tech/B.E. in Any Specialization|2 - 6 years|"Job description
This position is for a FORTUNE 100 Client based in NOIDA.
Excellent written English and oral communications skills a must

Immediate Joiner preferred.

Requirements:
Excellent communication (Spoken & Written). Typing speed of 50 WPM or above.
Good Customer Service Skills-High patience and pacifying skill to handle difficult customers.
Excellent Customer Service Skills + ability to deal handle and resolve escalated customer issues
Experience in troubleshooting software on Windows and /or Mac operating systems
Experience working in a team environment, managing a diverse workload
Training skills
Must be a Graduate (full time)
Cultural awareness - conversational English
Proficient knowledge of Windows, MAC OS, and general desktop support issues & configurations
Proficiency in troubleshooting & using diagnostic tools & utilities Ex: Msconfig, Task manager, Event Viewer, fundamentals of networking technologies, basic internet connectivity and browser troubleshooting for wireless and wired connection.
General cultural awareness, particularly for agents who are supporting customers in a region other than the one they are located in (e.g. ability to detect & understand different regional accents, general knowledge of what the capital of the country is, the main cities or regions etc. to avoid having to make spelling requests to customers).
Uses professional concepts; applies company policies and procedures to resolve a variety of issues.
Ability to derive business intelligence from customer dashboards and product utilization metrics to enable targeted electronic client communications to cultivate future opportunities to expand clients' use of Adobe's solutions.
General knowledge of Adobe DME products
Advanced knowledge of at least 1 product is a plus.

Key Responsibilities:
Deliver first time resolution by handling customer requests and resolving customers technical and non-technical issues as often as possible during the first contact for assigned products on voice and chat channel.
The Job will include handling Technical support issues for Digital Imaging Adobe Products (Photoshop, Lightroom., Bridge, Camera Raw, Dimension)
Provide a professional & competent standard of online support for Global customers.
Accurately document all customer interactions in a case tracking database, when applicable.
Content to be logged in full written English
Communicate and articulate clearly with the customer (in both verbal and written communication).
Follow-up on interactions in timely fashion.
Demonstrate ownership and willingness to resolve issues in a timely manner.
Ability to assess customer sentiment at all stages during the communication, to take the lead in escalating an issue on behalf of the customer and to arrange for a supervisor to mediate in the interaction if deemed necessary by you or if requested by the customer
Understanding of escalation handling procedures
Understand the issues business impact
Obtain general understanding of OS and application operations related to product usage
Report top call generators, severe issues, new emerging trends, feature requests and common how- to questions
Should forward any issues/escalations to next level of support for further resolution
Understand Top Issues documented by Support Product Managers to identify additional instances and support the resolution thereof.
RoleAssociate/Senior Associate -(Technical)
Industry TypeBPO / Call Centre
Functional AreaITES, BPO, KPO, LPO, Customer Service, Operations
Employment TypeFull Time, Permanent
Role CategoryVoice
Education
UG :B.Tech/B.E. in Any Specialization
Key Skills
MAC OS troubleshootingCustomer ServiceNetworkingCamera RawCallingApplication SupportWindows TroubleshootingDimensionLightroomSoftware TroubleshootingArticulationDesktop SupportTechnical SupportEscalationsMac OsPhotoshopGamingBridge"|['Customer Service', 'Networking', 'Calling', 'Application Support', 'Windows Troubleshooting', 'Dimension', 'Software Troubleshooting', 'Desktop Support', 'Technical Support', 'Escalations', 'Mac Os', 'Photoshop', 'Gaming', 'Bridge']|Technical Support Consultant with Fortune 100 Company in Noida|₹ 4,00,000 - 5,00,000 P.A.|5||
717|11|30+ days ago|Any Graduate|10 - 15 years|"Job description

Application Support Consultant SAP Time
Responsibilities
Own the SAP configuration for multiple MNC Clients of GlobalView
Provide consulting services to client base, as required
Provide technical support for post-live issue resolution within Service Level Agreement timeframes specifically investigation, solution identification, recommendation, configuration, unit testing and solution documentation
Adhere to GlobalView configuration standards and conventions
Adhere to ADP procedures and policies
Prepare functional/technical specifications and change control requests
Ensure that customer needs not effectively addressed within the current offering, are communicated to GlobalView Product Manager
Assess Support Pack configuration, as requirements directed. Subsequent configuration and testing activities arising out of support pack application
Identify, co-ordinate and test SAP Note application as an Advanced Correction, as required
Liaise with Relationship Managers (SRM)
Work with Managed Service Associates & Leads to provide solution First Time Right
Provide relevant knowledge sharing opportunities for associates within Technical Services and Operations
Conduct cross functional training to managed service team on handing payroll queries
Ensure up to date knowledge of the ADP GlobalView SAP application and associated services is maintained
After hours support as agreed with Client / Team Leader / Manager
Undertake other projects are directed
Technical Skills
Need to be analytical, logical and willing to learn new technology
Strong performance in the current role
Knowledge of SAP Positive time management is mandatory
Competencies
Professional manner and presentation with the ability to professionally set, manage and satisfy customer expectations through personal involvement or delegation
Excellent written and verbal communication skills
Client focused
Ability to prioritise tasks and demonstrated time management skills
Ability to work collaboratively with associates to achieve team goals
Ability to work systematically and logically to resolve problems, address opportunities or manage the situation at hand, identify causes, relationships and implications
Willing to work as a Support Consultant
Title
Application Support Consultant SAP Time
Responsibilities
Own the SAP configuration for multiple MNC Clients of GlobalView
Provide consulting services to client base, as required
Provide technical support for post-live issue resolution within Service Level Agreement timeframes specifically investigation, solution identification, recommendation, configuration, unit testing and solution documentation
Adhere to GlobalView configuration standards and conventions
Adhere to ADP procedures and policies
Prepare functional/technical specifications and change control requests
Ensure that customer needs not effectively addressed within the current offering, are communicated to GlobalView Product Manager
Assess Support Pack configuration, as requirements directed. Subsequent configuration and testing activities arising out of support pack application
Identify, co-ordinate and test SAP Note application as an Advanced Correction, as required
Liaise with Relationship Managers (SRM)
Work with Managed Service Associates & Leads to provide solution First Time Right
Provide relevant knowledge sharing opportunities for associates within Technical Services and Operations
Conduct cross functional training to managed service team on handing payroll queries
Ensure up to date knowledge of the ADP GlobalView SAP application and associated services is maintained
After hours support as agreed with Client / Team Leader / Manager
Undertake other projects are directed
Technical Skills
Need to be analytical, logical and willing to learn new technology
Strong performance in the current role
Knowledge of SAP Positive time management is mandatory
Competencies
Professional manner and presentation with the ability to professionally set, manage and satisfy customer expectations through personal involvement or delegation
Excellent written and verbal communication skills
Client focused
Ability to prioritise tasks and demonstrated time management skills
Ability to work collaboratively with associates to achieve team goals
Ability to work systematically and logically to resolve problems, address opportunities or manage the situation at hand, identify causes, relationships and implications
Willing to work as a Support Consultant
Read more about this job


RoleSales Executive/Officer
Industry TypeTextile & Apparel
Functional AreaSales, Retail, Business Development
Employment TypeFull Time, Permanent
Role CategoryInstitutional Sales
Education
UG :Any Graduate
PG :Post Graduation Not Required
Key Skills
Application supportPayrollSAPTLMAnalyticalConsultingUnit testingSAP applicationTechnical supportSRM"|['Application support', 'Payroll', 'SAP', 'TLM', 'Analytical', 'Consulting', 'Unit testing', 'SAP application', 'Technical support', 'SRM']|France TLM Support Consultant|Not Disclosed|1|Post Graduation Not Required|
718|66|30+ days ago|Any Graduate|1 - 3 years|"Job description
Knowledge on AWS CLI and Azure CLI.
Ability to Install & configure Pacemaker cluster.
Experience on Apache Web servers, Tomcat/JBOSS Application Server, LAMP servers.
Working knowledge of MySQL Database Server, MySQL Replication Install and Configure Linux Systems- RHEL, Ubuntu, CentOS, Suse SSL/TLS, Security hardening and installing SSL certificates.
Experience in OS hardening and Vulnerability Assessment.
Installation of Operating System Patches and fixes Knowledge on Monitoring tools like Nagios Perform System Maintenance and create System Backups.
Monitor System Performance and performance tuning.
Provide Technical Support and Guidance Excellent Linux administration skills.
Willing to learn new technologies.
Excellent Interpersonal and communication skills
RoleAssistant Manager/Manager-(NonTechnical)
Industry TypeIT Services & Consulting
Functional AreaITES, BPO, KPO, LPO, Customer Service, Operations
Employment TypeFull Time, Permanent
Role CategoryBack Office/Web/Transaction Processing
Education
UG :Any Graduate
PG :Post Graduation Not Required
Key Skills
SANPerformance tuningTomcatJBossSOCMySQLSMSApacheTechnical supportCRM"|['SAN', 'Performance tuning', 'Tomcat', 'JBoss', 'SOC', 'MySQL', 'SMS', 'Apache', 'Technical support', 'CRM']|Provide Technical Support and Guidance|Not Disclosed|1|Post Graduation Not Required|
719|Less than 10|30+ days ago|Any Graduate|1 - 6 years|"Job description


Tech Support

Job Department : IT

Location : Andheri, Mumbai

Posted Date : 27- 07- 2018

Experience: 6 months- 1 yr

Salary: 15K- 20K

Job Specific Knowledge & Skills

Responsible for providing assistance to end- users who’re using our products (Online Platform)

Catering to queries related to platform

Taking care of users Onboarding process

Job Description

Good communication skills

Good Technical Skill (for using online platform)

Graduate

Good analytical and problem solving skills

Good interpersonal and customer care skills

Apply Now

RoleAssociate/Senior Associate -(Technical)
Industry TypeMedical Services / Hospital
Functional AreaITES, BPO, KPO, LPO, Customer Service, Operations
Employment TypeFull Time, Permanent
Role CategoryVoice
Education
UG :Any Graduate
PG :Post Graduation Not Required
Key Skills
Relationship ExecutiveAnalyticalCateringTechnical support"|['Relationship Executive', 'Analytical', 'Catering', 'Technical support']|Tech Support|Not Disclosed|1|Post Graduation Not Required|
