|Job Applicants:|Openings:|PG :|Posted:|UG :|experience|job_desc|key_skills|position|salary|Doctorate :
71|38||Any Postgraduate|30+ days ago|Any Graduate|7 - 12 years|"Job description
--------------------Immediate joiner to 2 weeks joiner-----------------------------LinkedIn Profile is must------------

Position / Designation: Cloud Architect ReactJS
Experience: 7 to 15 yrs. relevant industry experience
Qualification: B.E/B.Tech / MCA or equivalent
Job Type: Full-time
Job location: Remote
Responsibilities/Key Tasks
You will be working on AI/IOT cloud and responsible for architecture and hands on coding.
We need someone who can engage in conversations about technical architecture with an internal team and external customers.
You will be responsible for creating architecture documents, writing pseudo code, explaining design and teststrategy,reviewing
work by othersin the team, giving good guidance, and ensuring the delivery of high-quality software.
We are looking for a Can do it attitude, and ability to deliver with high velocity and high-quality at the same time.
You must have experience developing and designing amazing UIscreens.

SKILLS
BE Computer Science, MCA or equivalent
Cloud app development experience
Strong ReactJS experience
Understanding of APIs, pagination,searching,sorting
Creating high performance UI etc.
Experience with SQL and NOSQL databases
Strong communication skills

RoleSoftware Developer
Industry TypeIT Services & Consulting
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :Any Graduate
PG :Any Postgraduate
Doctorate :Any Doctorate
Key Skills
NoSQLReact.Jsarchitect reactjsSQL"|['NoSQL', 'React.Js', 'SQL']|Cloud Architect ReactJS|₹ 15,00,000 - 30,00,000 P.A.|Any Doctorate
72|Less than 10||Any Postgraduate|30+ days ago|Any Graduate|7 - 12 years|"Job description
--------------------Immediate joiner to 2 weeks joiner-----------------------------

Position / Designation: Cloud Architect NodeJS
Experience: 7 to 18 yrs. relevant industry experience
Qualification: B.E/B.Tech / MCA or equivalent
Job Type: Full-time
Job location: Remote
Responsibilities/Key Tasks
You will be working on AI/IOT cloud and responsible for architecture and hands on coding.
We need someone who can engage in conversations about technical architecture with internal team and external customers.
You will be responsible for creating architecture document, writing pseudo code, explaining design and teststrategy,review work by othersin the team, give good guidance, and ensuring the delivery of high-quality software.
We are looking for Can do it attitude, and ability to deliver with high velocity and high-quality at the same time

SKILLS
BE Computer Science, MCA or equivalent
Cloud app development experience
Developed micro services
Strong NodeJS experience
Experience with RabbitMQ is a PLUS
Experience with MQTT is a PLUS
Fullstack experience and especially with ReactJS desired
Experience with SQL and NOSQL databases
Strong communication skills

RoleSoftware Developer
Industry TypeIT Services & Consulting
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :Any Graduate
PG :Any Postgraduate
Doctorate :Any Doctorate
Key Skills
RabbitmqMqttNoSQLNODEJSNode.JsReact.JsARCHITECT NODEJSMicroservicesSQL"|['Rabbitmq', 'Mqtt', 'NoSQL', 'Node.Js', 'React.Js', 'Microservices', 'SQL']|Cloud Architect NodeJS|₹ 15,00,000 - 30,00,000 P.A.|Any Doctorate
73|22|1|Post Graduation Not Required|30+ days ago|Any Graduate|15 - 18 years|"Job description
Job Responsibilities
Planning, organizing and monitoring, various activities and processes of the section, including pre-analytical variables. Supervision of Technical Processes and Quality control of Histopathology and provide consultation in Cytology and Hematology.
Assigning and deploying, the human resource in order to provide timely Lab diagnostic services.
To train, motivate, develop and guide the human resource in order to enhance effectiveness at the work place.
To review the slides and provide a diagnostic report to the clients.
Planned meeting with staff to review and plan activities and issues.
Interacting with doctors, for test ordering practices, clarification and reports and counselling patients whenever circumstances permit.
Participate in CMEs/ Conferences, so that it has an influence on the perception of doctors.
Establishing Quality indicators and QIP of section and monitoring them
Reviewing the W.I.P, so that Cost achieved at the bench matches the recipe cost.
Release and revision of patient results.
RolePathologist
Industry TypeRecruitment / Staffing
Functional AreaMedical, Healthcare, R&D, Pharmaceuticals, Biotechnology
Employment TypeFull Time, Permanent
Role CategoryMedical Professional
Education
UG :Any Graduate
PG :Post Graduation Not Required
Key Skills
HistopathologyHematologyAnalyticalCytologyManager Quality ControlBusiness solutionsCostCounsellingMonitoringSupervision"|['Histopathology', 'Hematology', 'Analytical', 'Cytology', 'Manager Quality Control', 'Business solutions', 'Cost', 'Counselling', 'Monitoring', 'Supervision']|Chief Oncopathologist/Histopathologist|Not Disclosed|
74|79|1|Post Graduation Not Required|30+ days ago|B.Tech/B.E. in Production/Industrial, Any Graduate|15 - 18 years|"Job description
Experience: 15+ years of experience with a minimum of 9 years of DW exp.
Responsibilities:
Must be capable of driving both strategic and tactical engagements.
Typical strategic engagements include - rationalizing client current state portfolio, gather future state requirements, and prescribe an actionable road map.
Tactical engagements include - detailed design and implementation of data warehouseBI and oversight through all phases of the SDLC.
Collaborates and provides guidance to various Center-of-Excellence (COE) teams to develop IP based solution frameworks and productivity accelerators.
Technical Mentorship and career guidance for a team of direct reports (Architects) and DWBI practice members
Works with multiple projects simultaneously (including sales proposals).
Serves as the lead troubleshooter to diagnose technology issues in development and operational environments.
Works well with peers (Delivery Managers, Engagement Managers, Sales Managers) to meet project milestones, manage client satisfaction and mentor others on the team.
Be detail-oriented and result-focused with total commitment to team success, excellence, and quality assurance. Possess hands on experience:
Designing data models Star Schemas, Snowflake Schemas and 1-3NF data models
Designing ETL including errorsuspension handling, control processing, data cleansing, and performance design
Designing cubes and drill through reports including dashboards, reporting data models, securityaccess controls, integration, scalabilitytuning, quality assurance and configuration management Solid understanding of systems engineering (to ensure high performance BI architecture using CPU, memory, storage, caching, etc. efficiently
RoleTechnical Architect
Industry TypeBPO / Call Centre
Functional AreaIT Software - DBA, Datawarehousing
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :B.Tech/B.E. in Production/Industrial, Any Graduate
PG :Post Graduation Not Required
Key Skills
MicrostrategyPerformance tuningBusiness objectsProject managementCognosConfiguration managementInformaticaOracleSSISSDLC"|['Microstrategy', 'Performance tuning', 'Business objects', 'Project management', 'Cognos', 'Configuration management', 'Informatica', 'Oracle', 'SSIS', 'SDLC']|DWH SENIOR ARCHITECT (COGNOS)|Not Disclosed|
75|69|1|Post Graduation Not Required|30+ days ago|Any Graduate|9 - 14 years|"Job description
Be involved in full lifecycle development and implementation enterprise data warehouse, BI reporting and analytical services - implements technology solutions at a detailed level by applying industry knowledge, best practices and architectural guidance.
Establish efficient design and programming patterns for engineers
Works with multiple projects simultaneously (including sales proposals). Serves as the lead troubleshooter to diagnose technology issues in development and operational environments.
Technical Mentorship and career guidance for a team of direct reports (Tech Leads) and DWBI practice members
Leads Center-of-Excellence (COE) teams to develop IP based solution frameworks and productivity accelerators
Requirements:
Possess excellent verbal and written communication skills, with ability to work in a team environment, interacting with multiple groups on a daily basis
Possess hands on experience:
Designing data models Star Schemas, Snowflake Schemas and 1-3NF data models
Designing ETL including errorsuspension handling, control processing, data cleansing, and performance design
Designing cubes and drill through reports including dashboards, reporting data models, securityaccess controls, integration, scalabilitytuning, quality assurance and configuration management
Solid understanding of systems engineering (to ensure high performance BI architecture using CPU, memory, storage, caching, etc. efficiently
Extensive experience with IBM suite of DW products (Infosphere) ETL Data Stage 7.5x and Data Stage 8.0.
Cognos, Information Analyzer, Data Stage, Profile Stage, Meta data workbench.
RoleTechnical Architect
Industry TypeBPO / Call Centre
Functional AreaIT Software - DBA, Datawarehousing
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :Any Graduate
PG :Post Graduation Not Required
Key Skills
MicrostrategyPerformance tuningBusiness objectsCognosConfiguration managementConsultingHealthcareInformaticaOracleSSIS"|['Microstrategy', 'Performance tuning', 'Business objects', 'Cognos', 'Configuration management', 'Consulting', 'Healthcare', 'Informatica', 'Oracle', 'SSIS']|Architect - DWH|Not Disclosed|
76|32||Any Postgraduate|20 days ago|Any Graduate|3 - 8 years|"Job description
We are seeking a Technical Writer who has experience in designing, developing and maintaining tutorials and customer training manuals, preferably for a SaaS product. The ideal candidate will have a passion for making customers successful, will be a fluent communicator, and have a knack for making complex topics easy and engaging. Also, the candidate must have a demonstrated ability to deliver high-quality content in a fast-paced environment. This is a great opportunity for an individual that wants to make long term impact at the intersection of technology and philanthropy.

Responsibilities and Duties
Create high-quality tutorials, training manuals, release notes and best practices to ensure customer success.
Own the customer training resources and update them based on feedback and product upgrades
Collaborate with product, sales and customer success teams and provide technical writing assistance as required.
Ensure that content consistently aligns with corporate branding, user interface texts, product training, and other information assets across the organization.

Qualifications and Skills
3+ years of experience working as a Technical Writer
Experience of working with CRM products is highly desirable
Ability to simplify complex information through minimalist writing and use of graphics.
Excellent language skills and impeccable attention to detail
Ability to quickly understand customer requirements and workflows
Ability to handle multiple projects simultaneously, with an eye for prioritization
Ability to work in a fast paced and highly collaborative entrepreneurial environment.
RoleTechnical Writer
Industry TypeIT Services & Consulting
Functional AreaIT Software - ERP, CRM
Employment TypeFull Time, Permanent
Role CategoryQA/Testing/Documentation
Education
UG :Any Graduate
PG :Any Postgraduate
Key Skills
training manualsSaaSTechnical WritingCRM"|['SaaS', 'Technical Writing', 'CRM']|Technical Writer|Not Disclosed|
77|249|4|M.Tech in Any Specialization, MCA in Any Specialization|11 days ago|BCA in Any Specialization, B.Tech/B.E. in Any Specialization|2 - 5 years|"Job description

DUTIES:

* Looking for a Tableau Developer, with minimum 2.6+ years of experience in Data Mining, Interpreting data, analyzing results using statistical techniques and providing ongoing reports.
* The analyst will be expected to own the development and maintenance of the Tableau dashboards as well as the Ad-hoc request from stakeholders.
* Proven working experience as a data analyst or business data analyst.
* Strong analytical skills with the ability to collect, organize, analyze, and disseminate significant amounts of information with attention to detail and accuracy.
* Technical expertise regarding data models, SQL Knowledge, web analytics, database design development, data mining and segmentation techniques
* Adept at queries, report writing and presenting findings.
* Strong knowledge of Alteryx, Tableau, Omniture, and Excel for data mining and reporting.
* Should be able to communicate effectively (Both verbally and written)

SKILLS:

Experience in field of business intelligence, IT development, ETL and/or data analysis domains. Excellent time management skills (on time, within estimated workload, according to scope, and with flexibility when required). Good communication skills in English; other languages are an advantage. Strong interpersonal skills (assertiveness, not afraid to challenge constructively, fast learner, client oriented, respect of commitments, etc.). Ability to act autonomously, bring structure and organization to work. Good analytical and conceptual problem solving skills. Understanding of basic financial and business terminology. Creativity and action-oriented mindset. Able to travel abroad, typically on the same continent as your home office.

EDUCATION: Bachelor's or Master's degree in IT Coding/development abilities (SQL, Microsoft, etc.)

SKILLS REQUIRED: Tableau, Alteryx, Data mining, data blending, SQL


Interested candidates can share Resumes on neha.sharma@apsidatasolutions.com
Immediate joiners preferred.

RoleSoftware Developer
Industry TypeAnalytics / KPO / Research
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :BCA in Any Specialization, B.Tech/B.E. in Any Specialization
PG :M.Tech in Any Specialization, MCA in Any Specialization
Key Skills
Business IntelligenceAlteryxTableau
ExcelData AnalysisData MiningOmnitureWeb AnalyticsDashboardsSQL
Skills highlighted with ‘‘ are preferred keyskills"|['Business Intelligence', 'Alteryx', 'Tableau', 'Excel', 'Data Analysis', 'Data Mining', 'Omniture', 'Web Analytics', 'Dashboards', 'SQL']|"Sr./ Tableau Developer (Alteryx Exp.) For MNC | Immediate Joining"|₹ 6,00,000 - 15,00,000 P.A.|
78|31||Any Postgraduate|11 days ago|Any Graduate|5 - 10 years|"Job description
Job Summary: Studies user's feeling and experience when using company products and makes improvements according to research and feedback. Identifies technical requirements and develops ideas through scenarios, sketches, story boards, user flows, wireframes, motion studies, mock-ups and prototypes. Collaborates with a team of designers, researchers and engineers, brainstorming concepts from a customer's viewpoint. Leads or participates in user research for refinement of ideas and concepts. Stays informed on technology and research on customer preferences, identifying opportunities to apply new technologies and interaction patterns to customer problems.

Roles and Responsibilities:
Drive a consistent content experience for all communications, balancing user needs, business objectives, and technology constraints to create the highest quality, best possible experience
Prioritize content needs in an iterative approach, balancing speed to ship with quality
Develop a strategy for how to identify, deliver, and charge for qualified applications
Perform heuristic evaluations, content audits, or competitive analyses of existing content experiences to identify areas of potential improvement
Create information architecture frameworks, wireframes, taxonomies, content governance documentation, style guidelines, and priority guides to communicate the overall content plan
Define visual design systems for developers
Understanding of design principles and how content fits into overall user experience, with proven ability to map content to user intent and adapt UX end-to-end processes to the needs of a given project
Familiarity with common design and collaboration tools like Figma and Miro

Desired Candidate Profile:
5+ years of content strategy, content design, UX design, UX writing, or similar experience
Strong communication and presentation skills with consultative approach and highly adept at influencing without authority while providing advice/recommendations
A spirit of collaboration and transparent communication
RoleIT/Technical Content Developer
Industry TypePharmaceutical & Life Sciences
Functional AreaIT Software - Other
Employment TypeFull Time, Permanent
Role CategoryOther
Education
UG :Any Graduate
PG :Any Postgraduate
Key Skills
Content DesigningUXUX writing
Information ArchitectureVisual Design
Skills highlighted with ‘‘ are preferred keyskills"|['Content Designing', 'UX', 'Information Architecture', 'Visual Design']|UX Content Designer (Global Role)|₹ 12,00,000 - 18,00,000 P.A.|
79|184|1||11 days ago|Other Graduate|2 - 3 years|"Job description
Job Title - PMO
Years of experience 2 to 3 years
Notice period – Immediate joiner preferred.
Location – Chennai
Job Description –
1)Prepare end reports for technical team and finance, Prepare daily, weekly, and monthly status report.
2)Data verification on all published reports.
3)Provide support to all IT customers. Develop and maintain all performance dashboards and prepare reports to be submitted to project managers.
4)Hands on experience on Project Management tools like Service Now, JIRA is preferred.
5)Worked on Employee Onboarding and Offboarding for both Offshore and Onsite.
6)Support on Access Management for the projects.
7)Prepare technical reference documents.
8)Support on meeting preparation. Maintain PMO Repository.
9)He / She Should be part of the regular PMO Team meetings, Internal trainings etc.
10)Provide support to Deliver Managers for any action closure from the review meetings.
11)Provide administrative support to Delivery Managers to ensure that all project activities are up to date.
12)Review and follow up on the time entered in tools like Zoho Timesheet and Replicon.
13)Follow up and ensure there is no Missing Timesheet. Roles and Responsibilities


Desired Candidate Profile


Perks and Benefits


RoleProject Manager-IT/Software
Industry TypeIT Services & Consulting
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryProject Management
Education
UG :Other Graduate
Key Skills
PMOTimesheetJIRA
AdministrationAdministrative SupportAccess ManagementProject ManagementZohoReport Preparation
Skills highlighted with ‘‘ are preferred keyskills"|['PMO', 'JIRA', 'Administration', 'Administrative Support', 'Access Management', 'Project Management', 'Zoho', 'Report Preparation']|PMO Analyst|Not Disclosed|
80|238|5|Any Postgraduate|11 days ago|B.Tech/B.E. in Any Specialization, Any Graduate, BCA in Any Specialization|2 - 5 years|"Job description
Job Requirement

Candidate will be required to interact with the client/test lead to understand the scope.
Creating and tracking the schedule of the activities.
Record and enhance the load test scripts.
Design scenarios for load/stress/volume etc.
Setup the test environment (load generators etc.) and Run load tests.
Capturing and Analysis of the logs/results.
Prepare result summary (performance benchmark reports)

Education & Experience

Must Have 2+ years of experience in performance testing.
Hands-on experience in performance testing tools like JMeter, NeoLoad, Load Runner, VSTS.
Must have experience in basic performance engineering.
Expert in recording and customizing the jmeter scripts.
Experience in utilizing performance- monitoring and tuning software for interpreting performance. results and
identifying bottlenecks (eg., Appdynamics, Newrelic, SiteScope, Keynote, JProbe etc.)
Expertise in designing different scenarios for load, stress, volume etc.
Strong test results analysis skills and test results reporting skills.
Experience in performance testing of Mobile Apps.


Please share your resume with following details at hr.recruitment@crestechglobal.com with following details-
CCTC:
ECTC:
Notice Period:
Reason for Change:

RoleTesting Engineer
Industry TypeIT Services & Consulting
Functional AreaIT Software - QA & Testing
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :B.Tech/B.E. in Any Specialization, Any Graduate, BCA in Any Specialization
PG :Any Postgraduate
Key Skills
Performance TestingLoad RunnerJMeter
VSTS
Skills highlighted with ‘‘ are preferred keyskills"|['Performance Testing', 'Load Runner', 'JMeter', 'VSTS']|Performance Testing (Permanent WFH)/Immediate Joiners Preferred|Not Disclosed|
81|146|4|MS/M.Sc(Science) in Any Specialization, Any Postgraduate, M.Tech in Computers, MCA in Computers, Post Graduation Not Required|11 days ago|B.Sc in Any Specialization, B.Tech/B.E. in Any Specialization|2 - 6 years|"Job description
Back-End (.NET) Developer

Does the prospect of creating innovative software make your heart skip a beat? Great! We are looking for an enterprising all-round .NET developer.


Your to-do list

Continue the development of our CYS product, making use of the latest technologies focused on collecting feedback, data-management, data-analyses, automated reporting, and from 2020 AI and Machine Learning.
Develop the backend parts of our tool to offer stable and super scalable solutions worldwide. 

What skills do you master?

You have at least a couple of years experience working with:
C#
MSSQL/TSQL
Microsoft Azure;
Visual Studio;
Knowledge of other programming languages such as Assembler, C, C++ or related, is an advantage.
3. You are passionate about the latest computer technologies, you love to take on challenges, and to be involved in the entire development process.
4. You are flexible, honest, inquisitive and always prepared to learn new things.
5. You dont like to limit yourself to just the implementation of technical specifications. You see it as a challenge to continuously improve said specifications and software.

Mandatory Technical Requirements

Minimum 2-6 years of experience in .NET MVC/Web API, C#
Minimum 0-4 years of experience in Azure development. Candidate should have a good development experience in Web Apps, Web jobs, Storage, Service bus etc.
Candidate should have worked on Entity framework 6.0
Candidate should have working experience with SQL Server.
Candidate should be an expert in C#, REST APIs.

Good to Have skills 

.NET Core is an added advantage.
Knowledge of Any other cloud platform is again added advantage.
Angular 7.0+, JavaScript/jQuery.
Good communication skills.
A great team player


You are passionate about the latest computer technologies, you love to take on challenges, and to be involved in the entire development process.

You are flexible, honest, inquisitive, and always prepared to learn new things.

You don't like to limit yourself to just the implementation of technical specifications. You see it as a challenge to continuously improve said specifications and software.

Who will you be working with?

You will become part of a small smart team (40-50 people) in 2-3 countries. This means plenty of room for personal initiative and a lot of freedom and trust to accomplish your own ambitions as well as ours. Together with our colleagues in a positive organization, you will grow alongside our international ambitions. You will be working closely with our second line support, CEO (product owner). We value your contribution and you will be working with the latest techniques.
All of us pursue the same goals and successes are celebrated!

What do we have to offer?
A nice paycheck and good working conditions. Also, a good package with primary and secondary conditions. Salary is depending on your experience and skill set.
Involvement in the entire development process. Your initiative is greatly valued.
We want to aid in the personal development of our employees. Courses or training programs, as well as coaching, can be made available.
You will become part of a young and ambitious team that wants to grow from 30 to 60 employees within 1 year.


Excited yet?

Want to join our team @CYS and be a part of an amazing team? Please contact us! You can apply directly, give us a call or send us an email. We will be in touch as soon as possible.
RoleSoftware Developer
Industry TypeIT Services & Consulting
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :B.Sc in Any Specialization, B.Tech/B.E. in Any Specialization
PG :MS/M.Sc(Science) in Any Specialization, Any Postgraduate, M.Tech in Computers, MCA in Computers, Post Graduation Not Required
Doctorate :Doctorate Not Required, Any Doctorate
Key Skills
entity frameworkmicrosoft azuremvc
c#asp.net mvcWeb API.net developerRest APIssql servervisual studio.net programmerasp.net.net
Skills highlighted with ‘‘ are preferred keyskills"|['entity framework', 'microsoft azure', 'mvc', 'c#', 'asp.net mvc', '.net developer', 'sql server', 'visual studio', '.net programmer', 'asp.net', '.net']|.Net Developers (Senior and Mid Level)|Not Disclosed|Doctorate Not Required, Any Doctorate
82|32|||11 days ago|B.Tech/B.E. in Any Specialization|5 - 9 years|"Job description
Roles and Responsibilities
• B.E/B.Tech (or higher)
• Having Sound Technical Knowledge
• Work experience on Product Design / Development
• Web Services created bottom up (Java Bean / EJB).
• Sound knowledge on JAVA Micro Services.
• Good knowledge of OOPS concepts, Hibernate and Spring version 3.x 1, Spring Dependency
Injection (IOC, MVC, JDBC, JMS, etc)
• Built MVC based Web Application and REST APIs.
• Knowledge in Collections API, Multithreading with latest concurrency package,
Design patterns
• Strong concept in JAVA Multithreading
• Experience in Tools like Maven, Gradle, Docker
• Ability to create and apply database, tables, Procedures & Triggers
• Knowledge of Application Servers like Tomcat,Weblogic, JBose configuration and
implementation.
• Sound knowledge on HTML, JQuery, JavaScript, JSP, JSON and Angular as front end.
• Strong technical and analytical skills
• Maintaining source code in repository eg: SVN. Git, Azure-Git
• Knowledge in Cloud infrastructure / Servers EC2 / Google VM / AZURE VM
Desired Candidate Profile


Perks and Benefits


RoleSoftware Developer
Industry TypeSoftware Product
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :B.Tech/B.E. in Any Specialization
Key Skills
JavaHibernateJSPJavascriptJDBCHTMLJSONSpringEJBIOC"|['Java', 'Hibernate', 'JSP', 'Javascript', 'JDBC', 'HTML', 'JSON', 'Spring', 'EJB', 'IOC']|Senior Java Developer|₹ 5,00,000 - 15,00,000 P.A.|
83|57||Any Postgraduate|11 days ago|Any Graduate|4 - 9 years|"Job description
Requirement (Role) .NET Developer
Location Noida
Technology Stack ASP.NET +Angular Technology
Skills C#, ADO.Net, ASP.Net,
Angular,SQL
Expected Skill / Competency / JD
Essential Responsibilities:
• Be part of a Scrum self-organizing team.
• Analyze requirements proposed by the product manager(s) and design viable solutions to satisfy them.
• Develop software that implements the designed solutions.
• Modify existing software to correct errors, adapt it to new requirements and improve performance.
• Follow the team guidelines to maintain code quality, test coverage and code reviews.
• Support the Quality Assurance team in a timely manner to guarantee the quality of delivered software.
Skills and Competencies:
Technical Skills
Must Have
• 4+ years experience as a software engineer working primarily in a .Net-oriented development team
using C#, ADO.Net, ASP.Net, MVC, Angular and SQL Server.
• Demonstrated ability to deliver high-quality, enterprise-class software on-time and of high quality.
• Knowledgeable in the software development lifecycle.
• Experience working in Agile-oriented teams, especially SCRUM or Kanban.
• Excellent written and oral communication skills.
•
Good to Have
• Experience with client-side (browser) web application development.
Personality & Cognitive Skills
• Have a “can-do” attitude
• A self-starter with inherent curiosity and an eagerness to learn.
• Team player who can collaborate effectively with cross-functional members across the organization.
• Enjoy solving complex problems
• Display positive attitude & enthusiasm.
Communication Skills
• Strong communicator with excellent interpersonal skills and an eagerness to work with lots of different
team members and stakeholders.
• Speak with confidence, enthusiasm, and clarity.
• Ability to write clear, concise and complete messages.
• Communicate promptly & openly.
• Pay attention to details & pursue quality in accomplishing tasks
RoleSoftware Developer
Industry TypeIT Services & Consulting
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :Any Graduate
PG :Any Postgraduate
Doctorate :Any Doctorate
Key Skills
C#Software Development Life Cycle.Net CoreSoftware EngineeringADO.NetWeb Technologies.NetAsp.Net CoreWeb Application DevelopmentSQL ServerASP.Net MVCAngular"|['C#', 'Software Development Life Cycle', 'Software Engineering', 'ADO.Net', 'Web Technologies', '.Net', 'Web Application Development', 'SQL Server', 'ASP.Net MVC']|"Urgent Hiring For .net Developer || Damco Solution || Noida"|Not Disclosed|Any Doctorate
84|160|4|Any Postgraduate, Post Graduation Not Required, MCA in Computers, MS/M.Sc(Science) in Any Specialization, M.Tech in Computers|11 days ago|B.Sc in Any Specialization, B.Tech/B.E. in Any Specialization|2 - 7 years|"Job description
Angular Developer

Does the prospect of creating innovative software make your heart skip a beat? Great! We are looking for an enterprising enthusiastic Angular lead.
Your to-do lists
Continue the development of our CYS product, making use of the latest technologies focused on
collecting feedback, data-management, data-analyses, automated reporting.
Develop the front-end parts of our tool to offer stable and super scalable solutions worldwide.

What skills do you master?

You have at least a couple of years' experiences working with:

Angular (6+)
Minimum relevant Experience 2-5 years
Typescript, JavaScript, HTML, SCSS, Jquery and CSS
Source control using ""GIT""
Must know OOPs concepts and Must know MVC architecture
Must know unit testing frameworks and Must know the agile methodology
Must have in-depth knowledge of JavaScript
Should know other JavaScript frameworks and good knowledge of design patterns
Should know hybrid application development using Cordova
Should have excellent typescript, ECMAScript knowledge and should know REST architectural style
Should have good communication skills and must be a great team player


Who will you be working with?

You will become part of a small smart team (40-50 people) in 2-3 countries. This means plenty of room for personal initiative and a lot of freedom and trust to accomplish your own ambitions as well as ours. Together with our colleagues in a positive organization, you will grow alongside our international ambitions. You will be working closely with our second line support, CEO (product owner). We value your contribution and you will be working with the latest techniques.
All of us pursue the same goals and successes are celebrated!

What do we have to offer?
A nice paycheck and good working conditions. Also, a good package with primary and secondary conditions. Salary is depending on your experience and skill set.
Involvement in the entire development process. Your initiative is greatly valued.
We want to aid in the personal development of our employees. Courses or training programs, as well as coaching, can be made available.
You will become part of a young and ambitious team that wants to grow from 30 to 60 employees within 1 year.


Excited yet?

Want to join our team @CYS and be a part of an amazing team? Please contact us! You can apply directly, give us a call or send us an email. We will be in touch as soon as possible.
RoleSoftware Developer
Industry TypeIT Services & Consulting
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :B.Sc in Any Specialization, B.Tech/B.E. in Any Specialization
PG :Any Postgraduate, Post Graduation Not Required, MCA in Computers, MS/M.Sc(Science) in Any Specialization, M.Tech in Computers
Doctorate :Any Doctorate, Doctorate Not Required
Key Skills
MVC ArchitectureCSSFront EndTypescriptEcmascriptHTMLJQueryCordovaAngularJavascript Frameworks"|['MVC Architecture', 'CSS', 'Front End', 'HTML', 'JQuery', 'Cordova']|Angular Developer|Not Disclosed|Any Doctorate, Doctorate Not Required
85|664|||11 days ago|Any Graduate|2 - 4 years|"Job description
Key Responsibilities:
Develop and maintain technical designs based on requirements
Develop application code for programs while following coding standards
Develop and execute unit tests
Complete Analysis & documentation as required by the project
Support application testing and resolve test defects
Report status updates as required by the project
Follow established project execution processes
Get actively involved in Training, self-development & knowledge sharing


Must have's:
Core Java, J2EE,
Good OOPs concepts & principlesUnderstanding of MVC framework (like JSF/Struts/Spring) Java persistence framework (like iBATIS/Mybatis/Hibernate),
Developing test cases using JUnit, Application server (Websphere/Apache) - Basic configurationIDE (like RAD/Eclipse/Intellij),
Markup languages (like XML/JSON),
SpringBasic understanding of UMLUnderstanding of Versioning tools & Branching strategies (ClearCase/SVN/GIT),
Working knowledge of CI & Build tools like Jenkins,
RoleSoftware Developer
Industry TypeInvestment Banking / Venture Capital / Private Equity
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :Any Graduate
Key Skills
JavaHibernateSpring MvcOOPSJ2EeSpringCollections"|['Java', 'Hibernate', 'Spring Mvc', 'OOPS', 'J2Ee', 'Spring', 'Collections']|Java Developer|Not Disclosed|
86|Less than 10|||11 days ago|Any Graduate|2 - 4 years|"Job description
Roles and Responsibilities

Build pixel-perfect, buttery smooth UIs across both mobile platforms. Leverage native APIs for deep integrations with both platforms.
Diagnose and fix bugs and performance bottlenecks for performance that feels native.
Maintain code and write automated tests to ensure the product is of the highest quality.
Knowledge of functional or object-oriented programming. Ability to write well-documented, clean Java script code.
Should be good in React-Native/ Redux/ Middleware/Typescript and advance concepts.
Rock solid at working with third-party dependencies and debugging dependency conflicts.
Familiarity with native build tools, like XCode, Gradle, Android Studio etc. Understanding of REST APIs, the document request model, and offline storage.  
Expertise with code testing best practices, including unit and integration testing to ensure quality code
Proficient understanding of Code versioning tools, such as GIT.
Should able to integrate third party components like social media, payment gateways, AWS, etc..
Should have knowledge in latest technologies. Should have business logical thinking ability.
Should have good knowledge in payment gateway integration. Should have good knowledge in AWS / Azure media upload process. Ability to work independent.
Should be good in do cross team communication.
Should be able to deliver the assignment on time and ensure given quality deliverables.



RoleSoftware Developer
Industry TypeIT Services & Consulting
Functional AreaIT Software - Mobile
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :Any Graduate
Key Skills
React Native"|[]|React Native|Not Disclosed|
